"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2012-10-20T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","190,5,N,0021,5","00427,5,M,N","009656,5,N,5","+0194,5","+0161,5","10117,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,"05,5",,,,,,,,,,,"MET10010/20/12 01:53:02 METAR KLAX 200953Z 19004KT 6SM HZ OVC014 19/16 A2988 RMK AO2 SLP117 T01940161 (JK)",
"72295023174","2012-10-20T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,N,0015,5","00427,5,M,N","009656,5,N,5","+0194,5","+0161,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,"05,5",,,,,,,,,,,"MET10010/20/12 02:53:02 METAR KLAX 201053Z 16003KT 6SM HZ OVC014 19/16 A2987 RMK AO2 SLP113 T01940161 (JK)",
"72295023174","2012-10-20T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,N,0031,5","00427,5,M,N","008047,5,N,5","+0194,5","+0167,5","10112,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0194,1",,,,,,,,,,,"10115,5,09997,5","6,9,008,9,+999,9",,,,,"10,1",,,,,,,,,,,"MET11810/20/12 03:53:02 METAR KLAX 201153Z 16006KT 5SM BR OVC014 19/17 A2987 RMK AO2 SLP112 T01940167 10194 20194 56008 (JK)",
"72295023174","2012-10-20T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","160,1,N,0031,1","99999,9,9,N","008000,1,N,1","+0194,1","+0167,1","10112,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0189,1","240,M,+0228,1",,,,,,,,,,,"99999,9,99999,9","6,1,008,1,+999,9",,,,,"10,1",,,,,,,,,,,"SYN098AAXX  20124 72295 31458 81606 10194 20167 30060 40112 56008 710// 91153 333 10228 20189 555 92012;","Q01 100603APOSP "
"72295023174","2012-10-20T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0026,5","00427,5,M,N","011265,5,N,5","+0194,5","+0161,5","10116,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,"MET10910/20/12 04:53:02 METAR KLAX 201253Z 15005KT 7SM OVC014 19/16 A2988 RMK AO2 SLP116 CIG 011V016 T01940161 (JK)",
"72295023174","2012-10-20T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00366,5,M,N","012875,5,N,5","+0189,5","+0161,5","10117,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00091,5,99,9","08,5,+00366,5,99,9",,"1,99,1,+00091,5,9","4,99,1,+00366,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,"MET12910/20/12 05:53:02 METAR KLAX 201353Z 00000KT 8SM FEW003 OVC012 19/16 A2988 RMK AO2 RAB17E31 SLP117 FU FEW003 P0000 T01890161 (JK)",
"72295023174","2012-10-20T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","00427,5,M,N","004828,5,N,5","+0183,5","+0172,5","10121,5","01,0000,2,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"02,5,+00305,5,99,9","07,5,+00427,5,99,9","08,5,+00549,5,99,9","1,99,1,+00305,5,9","3,99,1,+00427,5,9","4,99,1,+00549,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5","2,9,009,9,+999,9",,,,,"10,1",,,,,,,,,,,"MET14910/20/12 06:53:02 METAR KLAX 201453Z VRB04KT 3SM BR FEW010 BKN014 OVC018 18/17 A2990 RMK AO2 DZB14E16RAB16E48 SLP121 P0000 60000 T01830172 52009 (RD)","Q01  00008PRCP03"
"72295023174","2012-10-20T15:15:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0041,5","00518,5,M,N","006437,5,N,5","+0180,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"02,5,+00305,5,99,9","04,5,+00427,5,99,9","08,5,+00518,5,99,9","1,99,1,+00305,5,9","2,99,1,+00427,5,9","4,99,1,+00518,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,"10,1",,,,,,,,,,,"MET09710/20/12 07:15:02 SPECI KLAX 201515Z 09008KT 4SM BR FEW010 SCT014 OVC017 18/17 A2990 RMK AO2 (RD)",
"72295023174","2012-10-20T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0026,5","00518,5,M,N","008047,5,N,5","+0183,5","+0167,5","10129,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"02,5,+00396,5,99,9","08,5,+00518,5,99,9",,"1,99,1,+00396,5,9","4,99,1,+00518,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,"10,1","61,1",,,,,,,,,,"MET12310/20/12 07:53:02 METAR KLAX 201553Z 08005KT 5SM -RA BR FEW013 OVC017 18/17 A2992 RMK AO2 RAB52 SLP129 P0000 T01830167 (RD)",
"72295023174","2012-10-20T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0031,5","00579,5,M,N","016093,5,N,5","+0189,5","+0167,5","10131,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9","08,5,+00579,5,99,9",,"2,99,1,+00366,5,9","4,99,1,+00579,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET11710/20/12 08:53:02 METAR KLAX 201653Z 10006KT 10SM SCT012 OVC019 19/17 A2992 RMK AO2 RAE07 SLP131 P0000 T01890167 (RD)",
"72295023174","2012-10-20T17:30:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","120,5,N,0026,5","00488,5,M,N","008047,5,N,5","+0190,5","+0170,5","99999,9","01,0003,9,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"02,5,+00213,5,99,9","04,5,+00335,5,99,9","08,5,+00488,5,99,9","1,99,1,+00213,5,9","2,99,1,+00335,5,9","4,99,1,+00488,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,"10,1","61,1",,,,,,,,,,"MET11310/20/12 09:30:02 SPECI KLAX 201730Z 12005KT 5SM -RA BR FEW007 SCT011 OVC016 19/17 A2991 RMK AO2 RAB15 P0001 (RD)",
"72295023174","2012-10-20T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0031,5","00488,5,M,N","016093,5,N,5","+0189,5","+0167,5","10127,5","01,0003,9,5","06,0003,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","04,5,+00366,5,99,9","08,5,+00488,5,99,9","1,99,1,+00244,5,9","2,99,1,+00366,5,9","4,99,1,+00488,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0183,1",,,,,,,,,,,"10129,5,10010,5","0,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET15110/20/12 09:53:02 METAR KLAX 201753Z 12006KT 10SM FEW008 SCT012 OVC016 19/17 A2991 RMK AO2 RAB15E42 SLP127 P0001 60001 T01890167 10194 20183 50005 (RD)","Q01  00038PRCP06"
"72295023174","2012-10-20T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","120,1,N,0031,1","99999,9,9,N","016000,1,N,1","+0189,1","+0167,1","10127,1","06,0003,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9","120,M,+0194,1","240,N,+0183,1",,,,,,,,,,,"99999,9,99999,9","0,1,005,1,+999,9",,,,,,,,,,,,,,,,"SYN098AAXX  20184 72295 12366 81206 10189 20167 30073 40127 50005 69931 91753 333 10194 20183 555 92018;","Q01 100733APOSP "
"72295023174","2012-10-20T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0026,5","00853,5,M,N","016093,5,N,5","+0206,5","+0161,5","10123,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9","04,5,+00396,5,99,9","08,5,+00853,5,99,9","1,99,1,+00274,5,9","2,99,1,+00396,5,9","4,99,1,+00853,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET11210/20/12 10:53:02 METAR KLAX 201853Z 14005KT 10SM FEW009 SCT013 OVC028 21/16 A2990 RMK AO2 SLP123 T02060161 (RD)",
"72295023174","2012-10-20T19:15:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","110,5,N,0021,5","00945,5,M,N","016093,5,N,5","+0210,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00396,5,99,9","04,5,+00732,5,99,9","08,5,+00945,5,99,9","1,99,1,+00396,5,9","2,99,1,+00732,5,9","4,99,1,+00945,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET09510/20/12 11:15:02 SPECI KLAX 201915Z 11004KT 10SM FEW013 SCT024 OVC031 21/16 A2989 RMK AO2 (RD)",
"72295023174","2012-10-20T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","00975,5,M,N","016093,5,N,5","+0211,5","+0150,5","10112,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00518,5,99,9","04,5,+00701,5,99,9","08,5,+00975,5,99,9","1,99,1,+00518,5,9","2,99,1,+00701,5,9","4,99,1,+00975,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET11210/20/12 11:53:02 METAR KLAX 201953Z VRB05KT 10SM FEW017 SCT023 OVC032 21/15 A2987 RMK AO2 SLP112 T02110150 (RD)",
"72295023174","2012-10-20T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,V,0036,5","01097,5,M,N","016093,5,N,5","+0217,5","+0156,5","10105,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00518,5,99,9","04,5,+00671,5,99,9","08,5,+01097,5,99,9","1,99,1,+00518,5,9","2,99,1,+00671,5,9","4,99,1,+01097,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5","8,9,020,9,+999,9",,,,,,,,,,,,,,,,"MET11810/20/12 12:53:02 METAR KLAX 202053Z 16007KT 10SM FEW017 SCT022 OVC036 22/16 A2985 RMK AO2 SLP105 T02170156 58020 (RD)",
"72295023174","2012-10-20T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0031,5","01097,5,M,N","016093,5,N,5","+0217,5","+0156,5","10102,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00579,5,99,9","08,5,+01097,5,99,9",,"2,99,1,+00579,5,9","4,99,1,+01097,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET10510/20/12 13:53:02 METAR KLAX 202153Z 15006KT 10SM SCT019 OVC036 22/16 A2984 RMK AO2 SLP102 T02170156 (RD)",
"72295023174","2012-10-20T22:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","160,5,N,0031,5","00671,5,M,N","016093,5,N,5","+0220,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00671,5,99,9","08,5,+01250,5,99,9",,"3,99,1,+00671,5,9","4,99,1,+01250,5,9",,,,,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET09310/20/12 14:51:02 SPECI KLAX 202251Z 16006KT 10SM BKN022 OVC041 22/16 A2984 RMK AO2 FIBI (CF)",
"72295023174","2012-10-20T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","180,5,N,0026,5","00671,5,M,N","016093,5,N,5","+0217,5","+0156,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00671,5,99,9","08,5,+01250,5,99,9",,"3,99,1,+00671,5,9","4,99,1,+01250,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET10510/20/12 14:53:02 METAR KLAX 202253Z 18005KT 10SM BKN022 OVC041 22/16 A2984 RMK AO2 SLP101 T02170156 (CF)",
"72295023174","2012-10-20T23:40:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0026,5","00914,5,M,N","016093,5,N,5","+0210,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00732,5,99,9","07,5,+00914,5,99,9","07,5,+01250,5,99,9","2,99,1,+00732,5,9","3,99,1,+00914,5,9","3,99,1,+01250,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,,"MET09910/20/12 15:40:02 SPECI KLAX 202340Z VRB05KT 10SM SCT024 BKN030 BKN041 21/15 A2983 RMK AO2 RTX (CF)",
"72295023174","2012-10-20T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0041,5","00914,5,M,N","016093,5,N,5","+0211,5","+0156,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00732,5,99,9","07,5,+00914,5,99,9","08,5,+01219,5,99,9","2,99,1,+00732,5,9","3,99,1,+00914,5,9","4,99,1,+01219,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0189,1",,,,,,,,,,,"10102,5,09983,5","6,9,006,9,+999,9",,,,,,,,,,,,,,,,"MET13010/20/12 15:53:02 METAR KLAX 202353Z 14008KT 10SM SCT024 BKN030 OVC040 21/16 A2983 RMK AO2 SLP099 T02110156 10217 20189 56006 (CF)",
"72295023174","2012-10-21T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","140,1,N,0041,1","99999,9,9,N","016000,1,N,1","+0211,1","+0156,1","10099,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9","120,M,+0217,1","180,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","6,1,006,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  21004 72295 32566 81408 10211 20156 30046 40099 56006 92353 333 10217 20189 555 92100;","Q01 100463APOSP "
"72295023174","2012-10-21T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,N,0036,5","00914,5,M,N","016093,5,N,5","+0200,5","+0156,5","10100,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00732,5,99,9","08,5,+00914,5,99,9",,"2,99,1,+00732,5,9","4,99,1,+00914,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,,"MET10010/20/12 16:53:01 METAR KLAX 210053Z 16007KT 10SM SCT024 OVC030 20/16 A2983 RMK AO2 SLP100 T02000156",
"72295023174","2012-10-21T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","170,5,N,0031,5","00975,5,M,N","016093,5,N,5","+0200,5","+0156,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00732,5,99,9","08,5,+00975,5,99,9",,"2,99,1,+00732,5,9","4,99,1,+00975,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET11410/20/12 17:53:01 METAR KLAX 210153Z 17006KT 10SM SCT024 OVC032 20/16 A2984 RMK AO2 CIG 025 RWY24 SLP101 T02000156",
"72295023174","2012-10-21T02:07:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","140,5,N,0021,5","00853,5,M,N","016093,5,N,5","+0200,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00853,5,99,9","08,5,+00975,5,99,9",,"3,99,1,+00853,5,9","4,99,1,+00975,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET08310/20/12 18:07:01 SPECI KLAX 210207Z 14004KT 10SM BKN028 OVC032 20/16 A2984 RMK AO2",
"72295023174","2012-10-21T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00853,5,M,N","016093,5,N,5","+0194,5","+0156,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00853,5,99,9","08,5,+00975,5,99,9",,"3,99,1,+00853,5,9","4,99,1,+00975,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5","3,9,008,9,+999,9",,,,,,,,,,,,,,,,"MET10610/20/12 18:53:01 METAR KLAX 210253Z 00000KT 10SM BKN028 OVC032 19/16 A2986 RMK AO2 SLP108 T01940156 53008",
"72295023174","2012-10-21T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","00640,5,M,N","016093,5,N,5","+0194,5","+0150,5","10110,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9","08,5,+00853,5,99,9",,"3,99,1,+00640,5,9","4,99,1,+00853,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,,"MET10010/20/12 19:53:01 METAR KLAX 210353Z VRB04KT 10SM BKN021 OVC028 19/15 A2986 RMK AO2 SLP110 T01940150",
"72295023174","2012-10-21T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0015,5","00792,5,M,N","016093,5,N,5","+0194,5","+0150,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00792,5,99,9","07,5,+01463,5,99,9",,"3,99,1,+00792,5,9","3,99,1,+01463,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET10010/20/12 20:53:01 METAR KLAX 210453Z 11003KT 10SM BKN026 BKN048 19/15 A2987 RMK AO2 SLP113 T01940150",
"72295023174","2012-10-21T05:13:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","01097,5,M,N","016093,5,N,5","+0190,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00732,5,99,9","07,5,+01097,5,99,9","07,5,+01463,5,99,9","1,99,1,+00732,5,9","3,99,1,+01097,5,9","3,99,1,+01463,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET09010/20/12 21:13:01 SPECI KLAX 210513Z 00000KT 10SM FEW024 BKN036 BKN048 19/15 A2987 RMK AO2",
"72295023174","2012-10-21T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,N,0026,5","00640,5,M,N","016093,5,N,5","+0194,5","+0150,5","10114,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9","08,5,+01097,5,99,9",,"3,99,1,+00640,5,9","4,99,1,+01097,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0194,1",,,,,,,,,,,"10115,5,09997,5","1,9,006,9,+999,9",,,,,,,,,,,,,,,,"MET11810/20/12 21:53:01 METAR KLAX 210553Z 16005KT 10SM BKN021 OVC036 19/15 A2987 RMK AO2 SLP114 T01940150 10211 20194 51006",
"72295023174","2012-10-21T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","160,1,N,0026,1","99999,9,9,N","016000,1,N,1","+0194,1","+0150,1","10114,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9","240,M,+0211,1","240,N,+0194,1",,,,,,,,,,,"99999,9,99999,9","1,1,006,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  21064 72295 32566 81605 10194 20150 30060 40114 51006 90553 333 10211 20194 555 92106;","Q01 100603APOSP "
"72295023174","2012-10-21T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","00640,5,M,N","016093,5,N,5","+0194,5","+0156,5","10114,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9","07,5,+00762,5,99,9","08,5,+01006,5,99,9","3,99,1,+00640,5,9","3,99,1,+00762,5,9","4,99,1,+01006,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET10710/20/12 22:53:01 METAR KLAX 210653Z VRB05KT 10SM BKN021 BKN025 OVC033 19/16 A2987 RMK AO2 SLP114 T01940156",
"72295023174","2012-10-21T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0021,5","00610,5,M,N","016093,5,N,5","+0189,5","+0156,5","10115,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00610,5,99,9","08,5,+01006,5,99,9",,"3,99,1,+00610,5,9","4,99,1,+01006,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,"MET11010/20/12 23:53:01 METAR KLAX 210753Z 15004KT 10SM BKN020 OVC033 19/16 A2988 RMK AO2 SLP115 T01890156 402170183",
