"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2008-09-04T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","012000,1,N,1","+0189,1","+0172,1","10103,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00250,1,99,9,99,9","120,N,+0189,1","240,M,+0239,1",,,,,,,,,,,"99999,9,99999,9","5,1,003,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  04124 72295 32362 20000 10189 20172 30049 40103 55003 91153 333 10239 20189 555 90412;","Q01 100493APOSP "
"72295023174","2008-09-04T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","22000,5,9,N","011265,5,N,5","+0194,5","+0172,5","10105,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,"31,5",,,,,,"02,5,+00244,5,99,9",,,,"1,99,1,+00244,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,"41,1",,,,,,,,,,"MET10309/04/08 04:55:07 METAR KLAX 041253Z 26004KT 7SM BCFG FEW008 19/17 A2985 RMK AO2 SLP105 T01940172 (RPA)",
"72295023174","2008-09-04T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0036,5","00244,5,M,N","004023,5,V,5","+0194,5","+0178,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"07,5,+00244,5,99,9",,,,"3,99,1,+00244,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,"10,1","41,1",,,,,,,,,"MET12909/04/08 05:58:16 METAR KLAX 041353Z 28007KT 2 1/2SM BCFG BR BKN008 19/18 A2986 RMK AO2 SLP108 VIS 2V3 ASOS VIS 5 T01940178 (RPA)",
"72295023174","2008-09-04T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","00152,5,M,N","004023,5,V,5","+0194,5","+0172,5","10112,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,"31,5",,,,,,"07,5,+00152,5,99,9",,,,"3,99,1,+00152,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5","2,9,008,9,+999,9",,,,,"41,1",,,,,,,,,,"MET13209/04/08 06:55:09 METAR KLAX 041453Z 26006KT 2 1/2SM BCFG BKN005 19/17 A2987 RMK AO2 SLP112 VIS 2V3 ASOS VIS 4 T01940172 52008 (DMQ)",
"72295023174","2008-09-04T15:45:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0036,5","00152,5,M,N","004828,5,N,5","+0200,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"07,5,+00152,5,99,9",,,,"3,99,1,+00152,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,"05,5",,,,,,,,,,"MET09809/04/08 07:47:54 SPECI KLAX 041545Z 26007KT 3SM HZ BKN005 20/17 A2986 RMK AO2 BKN V SCT RTX (DMQ)",
"72295023174","2008-09-04T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0031,5","00152,5,M,N","004828,5,N,5","+0200,5","+0172,5","10109,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"07,5,+00152,5,99,9",,,,"3,99,1,+00152,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,"05,5",,,,,,,,,,"MET11109/04/08 07:55:14 METAR KLAX 041553Z 27006KT 3SM HZ BKN005 20/17 A2986 RMK AO2 SLP109 BKN V SCT T02000172 (DMQ)",
"72295023174","2008-09-04T16:01:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0026,5","22000,5,9,N","006437,5,N,5","+0200,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"04,5,+00152,5,99,9",,,,"2,99,1,+00152,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,"05,5",,,,,,,,,,"MET08409/04/08 08:02:34 SPECI KLAX 041601Z 27005KT 4SM HZ SCT005 20/17 A2985 RMK AO2 (DMQ)",
"72295023174","2008-09-04T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","22000,5,9,N","008047,5,N,5","+0211,5","+0172,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"02,5,+00152,5,99,9",,,,"1,99,1,+00152,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,"05,5",,,,,,,,,,"MET10109/04/08 08:55:11 METAR KLAX 041653Z 25004KT 5SM HZ FEW005 21/17 A2986 RMK AO2 SLP108 T02110172 (DMQ)",
"72295023174","2008-09-04T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","22000,5,9,N","008047,5,N,5","+0228,5","+0172,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"02,5,+00152,5,99,9",,,,"1,99,1,+00152,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0189,1",,,,,,,,,,,"10112,5,09994,5","5,9,002,9,+999,9",,,,,"05,5",,,,,,,,,,"MET11909/04/08 09:55:09 METAR KLAX 041753Z 27009KT 5SM HZ FEW005 23/17 A2986 RMK AO2 SLP108 T02280172 10228 20189 55002 (DMQ)",
"72295023174","2008-09-04T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0046,1","22000,1,9,N","008000,1,N,1","+0228,1","+0172,1","10108,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00150,1,99,9,99,9","120,M,+0228,1","240,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","5,1,002,1,+999,9",,,,,"05,1",,,,,,,,,,"SYN098AAXX  04184 72295 31258 22709 10228 20172 30056 40108 55002 705// 91753 333 10228 20189 555 90418;","Q01 100563APOSP "
"72295023174","2008-09-04T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","011265,5,N,5","+0222,5","+0172,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00152,5,99,9",,,,"1,99,1,+00152,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,"MET09809/04/08 10:55:06 METAR KLAX 041853Z 25008KT 7SM FEW005 22/17 A2984 RMK AO2 SLP103 T02220172 (DMQ)",
"72295023174","2008-09-04T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0062,5","22000,5,9,N","014484,5,N,5","+0228,5","+0167,5","10098,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00152,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00152,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,"MET10509/04/08 11:55:17 METAR KLAX 041953Z 28012KT 9SM FEW005 SCT070 23/17 A2983 RMK AO2 SLP098 T02280167 (DMQ)",
"72295023174","2008-09-04T20:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","011265,5,N,5","+0230,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00152,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00152,5,9","2,99,1,+02134,5,9",,,,,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,"MET09309/04/08 12:52:21 SPECI KLAX 042051Z 27011KT 7SM FEW005 SCT070 23/17 A2981 RMK AO2 FIBI (DMQ)",
"72295023174","2008-09-04T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","011265,5,N,5","+0228,5","+0167,5","10092,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00152,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00152,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5","8,9,016,9,+999,9",,,,,,,,,,,,,,,"MET11109/04/08 12:55:07 METAR KLAX 042053Z 26010KT 7SM FEW005 SCT070 23/17 A2981 RMK AO2 SLP092 T02280167 58016 (DMQ)",
"72295023174","2008-09-04T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0228,5","+0172,5","10084,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00152,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00152,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET10609/04/08 13:55:18 METAR KLAX 042153Z 27011KT 10SM FEW005 SCT070 23/17 A2979 RMK AO2 SLP084 T02280172 (DMQ)",
"72295023174","2008-09-04T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0228,5","+0172,5","10078,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00274,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10081,5,09963,5",,,,,,,,,,,,,,,,"MET10509/04/08 14:55:07 METAR KLAX 042253Z 27014KT 10SM FEW009 SCT070 23/17 A2977 RMK AO2 SLP078 T02280172 (CF)",
"72295023174","2008-09-04T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","012875,5,N,5","+0222,5","+0172,5","10075,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00244,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0233,1","999,N,+0222,1",,,,,,,,,,,"10078,5,09960,5","6,9,017,9,+999,9",,,,,,,,,,,,,,,"MET12209/04/08 15:55:09 METAR KLAX 042353Z 26012KT 8SM FEW008 SCT070 22/17 A2976 RMK AO2 SLP075 T02220172 10233 20222 56017 (CF)",
"72295023174","2008-09-05T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0062,1","22000,1,9,N","012000,1,N,1","+0222,1","+0172,1","10075,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00250,1,99,9,99,9","120,M,+0233,1","180,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","6,1,017,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  05004 72295 32362 42612 10222 20172 30022 40075 56017 92353 333 10233 20189 555 90500;","Q01 100223APOSP "
"72295023174","2008-09-05T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","012875,5,N,5","+0217,5","+0172,5","10074,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00244,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10078,5,09960,5",,,,,,,,,,,,,,,,"MET10409/04/08 16:55:17 METAR KLAX 050053Z 26012KT 8SM FEW008 SCT070 22/17 A2976 RMK AO2 SLP074 T02170172 (CF)",
"72295023174","2008-09-05T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0051,5","22000,5,9,N","012875,5,N,5","+0206,5","+0172,5","10075,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9",,,,"1,99,1,+00183,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10078,5,09960,5",,,,,,,,,,,,,,,,"MET09709/04/08 17:55:07 METAR KLAX 050153Z 24010KT 8SM FEW006 21/17 A2976 RMK AO2 SLP075 T02060172 (CF)",
"72295023174","2008-09-05T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","014484,5,N,5","+0200,5","+0178,5","10076,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","04,5,+07620,5,99,9",,,"1,99,1,+00244,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10078,5,09960,5","5,9,000,9,+999,9",,,,,,,,,,,,,,,"MET11009/04/08 18:55:23 METAR KLAX 050253Z 26009KT 9SM FEW008 SCT250 20/18 A2976 RMK AO2 SLP076 T02000178 55000 (CF)",
"72295023174","2008-09-05T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0026,5","22000,5,9,N","014484,5,N,5","+0200,5","+0172,5","10083,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00213,5,99,9",,,,"1,99,1,+00213,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,09967,5",,,,,,,,,,,,,,,,"MET09709/04/08 19:55:07 METAR KLAX 050353Z 24005KT 9SM FEW007 20/17 A2978 RMK AO2 SLP083 T02000172 (CF)",
"72295023174","2008-09-05T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","22000,5,9,N","014484,5,N,5","+0206,5","+0167,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET09409/04/08 20:55:06 METAR KLAX 050453Z 25005KT 9SM CLR 21/17 A2979 RMK AO2 SLP085 T02060167 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-09-05T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0200,5","+0167,5","10087,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0200,1",,,,,,,,,,,"10091,5,09973,5","1,9,012,9,+999,9",,,,,,,,,,,,,,,"MET11209/04/08 21:55:08 METAR KLAX 050553Z 27005KT 8SM CLR 20/17 A2980 RMK AO2 SLP087 T02000167 10222 20200 51012 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-09-05T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0026,1","22000,1,9,N","012000,1,N,1","+0200,1","+0167,1","10087,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0222,1","240,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","1,1,012,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  05064 72295 32962 02705 10200 20167 30036 40087 51012 90553 333 10222 20189 555 90506;","Q01 100363APOSP "
"72295023174","2008-09-05T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0015,5","22000,5,9,N","012875,5,N,5","+0200,5","+0167,5","10087,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,,,,,,,,,,,"MET09709/04/08 22:55:07 METAR KLAX 050653Z 24003KT 8SM FEW010 20/17 A2980 RMK AO2 SLP087 T02000167 (CF)",
"72295023174","2008-09-05T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0194,5","+0167,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET10809/04/08 23:55:17 METAR KLAX 050753Z 25005KT 8SM FEW010 19/17 A2979 RMK AO2 SLP085 T01940167 402330189 (RPA)",
"72295023174","2008-09-05T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,01,FG  ,5","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,"01,5,24,5","08,5,24,5",,,,,,,,,,,,"240,M,+0233,5","240,N,+0189,5",,,,,,,,,"024,W,+0183,D,4","024,D,+0172,D,4",,,"09980,4,10095,4","09978,4,10071,4",,,,,,,"1,24,00939,280,1506,5","2,24,00760,270,1523,5","3,24,00349,999,9999,5","024,X,091,D,4","024,N,069,D,4","024,M,080,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):1,8  24 HR MAX TEMP (F):74 24 HR MAX TEMP TIME (LST):1456 24 HR MIN TEMP (F):66 24 HR MIN TEMP TIME (LST):0706 AVERAGE STATION PRESSURE:29.465 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:1715 PEAK WIND SPEED (MPH):21  PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):1506  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1523 AVERAGE WIND SPEED (MPH):7.8  24 HR AVG TEMP (F):70 DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:5   LATEST DAY MAX TEMP (0700-1900 LST):74  LATEST NIGHT MIN TEMP(1900-0800 LST):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2008-09-05T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","22000,5,9,N","011265,5,N,5","+0194,5","+0172,5","10083,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,09967,5","8,9,004,9,+999,9",,,,,,,,,,,,,,,"MET10409/05/08 00:55:06 METAR KLAX 050853Z 25004KT 7SM FEW010 19/17 A2978 RMK AO2 SLP083 T01940172 58004 (RPA)",
"72295023174","2008-09-05T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","22000,5,9,N","011265,5,N,5","+0194,5","+0172,5","10084,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET09809/05/08 01:55:07 METAR KLAX 050953Z 25005KT 7SM FEW010 19/17 A2979 RMK AO2 SLP084 T01940172 (RPA)",
"72295023174","2008-09-05T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","22000,5,9,N","011265,5,N,5","+0194,5","+0172,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET09809/05/08 02:55:06 METAR KLAX 051053Z 25004KT 7SM FEW010 19/17 A2979 RMK AO2 SLP085 T01940172 (RPA)",
"72295023174","2008-09-05T11:07:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0026,5","00244,5,M,N","009656,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"07,5,+00244,5,99,9",,,,"3,99,1,+00244,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,"10,1","41,1",,,,,,,,,"MET08909/05/08 03:09:05 SPECI KLAX 051107Z 26005KT 6SM BCFG BR BKN008 19/17 A2979 RMK AO2 (RPA)",
"72295023174","2008-09-05T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","00244,5,M,N","009656,5,N,5","+0194,5","+0172,5","10087,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"07,5,+00244,5,99,9",,,,"3,99,1,+00244,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0189,1",,,,,,,,,,,"10091,5,09973,5","3,9,004,9,+999,9",,,,,"10,1","41,1",,,,,,,,,"MET12409/05/08 03:55:09 METAR KLAX 051153Z 26004KT 6SM BCFG BR BKN008 19/17 A2980 RMK AO2 SLP087 T01940172 10200 20189 53004 (RPA)",
"72295023174","2008-09-05T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0021,1","99999,9,9,N","009000,1,N,1","+0194,1","+0172,1","10087,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00250,1,99,9,99,9","120,N,+0189,1","240,M,+0233,1",,,,,,,,,,,"99999,9,99999,9","3,1,004,1,+999,9",,,,,"10,1",,,,,,,,,,"SYN104AAXX  05124 72295 31359 62604 10194 20172 30036 40087 53004 710// 91153 333 10233 20189 96010 555 90512;","Q01 100363APOSP "
"72295023174","2008-09-05T12:34:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","290,5,N,0026,5","22000,5,9,N","009656,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"04,5,+00213,5,99,9",,,,"2,99,1,+00213,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,"10,1","41,1",,,,,,,,,"MET09909/05/08 04:36:29 SPECI KLAX 051234Z 29005KT 6SM BCFG BR SCT007 19/17 A2980 RMK AO2 SCT V BKN (RPA)",
"72295023174","2008-09-05T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","00213,5,M,N","009656,5,N,5","+0189,5","+0172,5","10089,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"07,5,+00213,5,99,9",,,,"3,99,1,+00213,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,"10,1","41,1",,,,,,,,,"MET11609/05/08 04:55:23 METAR KLAX 051253Z 27005KT 6SM BCFG BR BKN007 19/17 A2980 RMK AO2 SLP089 BKN V SCT T01890172 (RPA)",
