"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AY1","AY2","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2000-11-11T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0100,5","+0044,5","10151,5","01,0000,9,5","06,0007,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01463,5,9",,,,"04,99,1,99,9,99,9,01250,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","999,M,+0161,1","120,N,+0083,1",,,,,,,"10152,5,10113,1","3,1,011,1,+999,9",,,,,,,,,,,,,"SYN098AAXX  11124 72295 12666 40000 10100 20044 30113 40151 53011 69901 91150 333 10161 20083 555 91112;","N01 00000JPWTH 0"
"72295023174","2000-11-11T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","040,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0089,5","+0044,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01463,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 111250Z 04004KT 10SM FEW048 09/04 A3000 RMK AO2 SLP156 T00890044;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0078,5","+0039,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01372,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 111350Z 00000KT 10SM FEW045 08/04 A3002 RMK AO2 SLP165 T00780039;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0031,5","22000,5,M,N","016000,5,N,1","+0094,5","+0044,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01372,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10173,5,99999,9","3,1,020,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 111450Z VRB06KT 10SM SCT045 09/04 A3004 RMK AO2 SLP172 T00940044 53020;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0004,02,008,0089,02,015,0002,02,008","0060,0868,9,1136,9","0060,0046,9,0826,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","030,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0106,5","+0044,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01372,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10176,5,99999,9",,,,,,"00,1",,,,,,,,"MET078KLAX 111550Z 03007KT 340V060 10SM SCT045 11/04 A3005 RMK AO2 SLP175 T01060044;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0152,02,008,0500,02,015,0050,02,008","0060,0782,9,1209,9","0060,0284,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","030,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0122,5","+0050,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9","2,99,5,+01524,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10179,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 111650Z 03007KT 10SM FEW030 SCT050 12/05 A3006 RMK AO2 SLP176 T01220050;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0337,02,008,0683,02,015,0083,02,008","0060,0683,9,1315,9","0060,0517,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","150,1,N,0026,1","22000,1,9,N","016093,1,N,1","+0130,1","+0040,1","10175,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+01050,1,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0139,1","999,N,+0072,1",,,,,,,"10176,1,99999,9","0,1,003,1,+999,9",,,,,"00,1",,,,,,,,"MET088KLAX 111750Z 15005KT 10SM SCT035 13/04 A3005 RMK AO2 SLP175 T01330039 10139 20072 50003;","Q01+000000PRSWM2"
"72295023174","2000-11-11T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","150,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0133,5","+0039,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01067,5,9",,,,"04,99,1,99,9,99,9,01250,1,99,9,99,9",,,"0060,0485,02,008,0748,02,015,0109,02,008","0060,0600,9,1445,9","0060,0699,9,1396,9","120,M,+0139,1","240,N,+0072,1",,,,,,,"10176,5,10137,1","0,1,003,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  11184 72295 32666 41505 10133 20039 30137 40175 50003 91750 333 10139 20072 555 91118;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2000-11-11T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0144,5","+0028,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01067,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10176,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 111850Z 00000KT 10SM FEW035 14/03 A3005 RMK AO2 SLP175 T01440028;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0577,02,008,0760,02,015,0130,02,008","0060,0542,9,1600,9","0060,0817,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0150,5","+0044,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01250,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10173,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 111950Z 24008KT 10SM SCT041 15/04 A3004 RMK AO2 SLP171 T01500044;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0622,02,008,0769,02,015,0145,02,008","0060,0518,9,1777,9","0060,0864,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0150,5","+0044,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01250,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10169,5,99999,9","8,1,007,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 112050Z 25011KT 10SM SCT041 15/04 A3003 RMK AO2 SLP168 T01500044 58007;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0602,02,008,0791,02,015,0127,02,008","0060,0532,9,1956,9","0060,0836,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0150,5","+0044,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01524,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 112150Z 23011KT 10SM SCT050 15/04 A3003 RMK AO2 SLP167 T01500044;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0525,02,008,0744,02,015,0132,02,008","0060,0582,9,2117,9","0060,0735,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0150,5","+0039,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01524,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 112250Z 25014KT 10SM SCT050 15/04 A3003 RMK AO2 SLP168 T01500039;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-11T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0381,02,008,0628,02,015,0125,02,008","0060,0660,9,2253,9","0060,0568,9,1396,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-11T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,1,N,0072,1","22000,1,9,N","016093,1,N,1","+0140,1","+0030,1","10171,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+01500,1,9","2,99,1,+06600,1,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0156,1","999,N,+0133,1",,,,,,,"10173,1,99999,9","3,1,002,1,+999,9",,,,,"00,1",,,,,,,,"MET095KLAX 112350Z 26014KT 10SM SCT050 SCT220 14/03 A3004 RMK AO2 SLP171 T01390028 10156 20133 53002;","Q01+000000PRSWM2"
"72295023174","2000-11-12T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0139,5","+0028,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01524,5,9","2,99,5,+06706,5,9",,,"04,99,1,99,9,99,9,01750,1,99,9,99,9",,,"0060,0228,02,008,0451,02,015,0116,02,008","0060,0756,9,2365,9","0060,0346,9,1396,9","120,M,+0156,1","180,N,+0083,1",,,,,,,"10173,5,10134,1","3,1,002,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  12004 72295 32766 42614 10139 20028 30134 40171 53002 92350 333 10156 20083 555 91200;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2000-11-12T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0133,5","+0033,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01524,5,9","2,99,5,+06706,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10176,5,99999,9",,,,,,"00,1",,,,,,,,"MET081KLAX 120050Z COR 27012KT 10SM SCT050 SCT220 13/03 A3005 RMK AO2 SLP175 T01330033;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0025,02,008,0196,02,015,0013,02,008","0060,0855,9,2452,9","0060,0093,9,1175,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0139,5","+0000,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9","2,99,5,+02134,5,9","2,99,5,+04572,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10183,5,99999,9",,,,,,"00,1",,,,,,,,"MET084KLAX 120150Z 28010KT 10SM FEW030 SCT070 SCT150 14/00 A3007 RMK AO2 SLP183 T01390000;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","320,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0128,5","+0011,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10190,5,99999,9","3,1,018,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 120250Z 32007KT 10SM FEW070 13/01 A3009 RMK AO2 SLP188 T01280011 53018;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","320,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0122,5","+0011,5","10195,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10196,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 120350Z 32007KT 10SM FEW070 12/01 A3011 RMK AO2 SLP195 T01220011;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","320,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0128,5","+0000,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10203,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 120450Z 32008KT 10SM FEW070 13/00 A3013 RMK AO2 SLP201 T01280000;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","010,1,N,0046,1","22000,1,9,N","016093,1,N,1","+0120,1","-0020,1","10204,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0139,1","999,N,+0122,1",,,,,,,"10207,1,99999,9","1,1,017,1,+999,9",,,,,"00,1",,,,,,,,"MET086KLAX 120550Z 01009KT 10SM CLR 12/M02 A3014 RMK AO2 SLP204 T01221017 10139 20122 51017;","Q01+000000PRSWM2"
"72295023174","2000-11-12T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","010,5,N,0046,5","22000,5,M,N","016000,5,N,1","+0122,5","-0017,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9","0,99,5,+99999,9,9",,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","240,M,+0139,1","240,N,+0083,1",,,,,,,"10207,5,10167,1","1,1,017,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  12064 72295 32966 00109 10122 21017 30167 40204 51017 90550 333 10139 20083 555 91206;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2000-11-12T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","010,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0117,5","-0011,5","10210,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10213,5,99999,9",,,,,,"00,1",,,,,,,,"MET068KLAX 120650Z 01006KT 10SM CLR 12/M01 A3016 RMK AO2 SLP210 T01171011;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","020,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0117,5","+0006,5","10216,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0156,1","999,N,+0072,1",,,,,,,"10217,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 120750Z 02005KT 10SM CLR 12/01 A3017 RMK AO2 SLP216 T01170006 401560072;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","010,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0111,5","+0011,5","10220,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10224,5,99999,9","1,1,016,1,+999,9",,,,,"00,1",,,,,,,,"MET073KLAX 120850Z 01004KT 10SM CLR 11/01 A3019 RMK AO2 SLP220 T01110011 51016;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","010,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0100,5","+0017,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10227,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 120950Z 01007KT 10SM CLR 10/02 A3020 RMK AO2 SLP223 T01000017;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-11-12T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-11-12T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","030,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0089,5","+0011,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10224,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 121050Z 03007KT 10SM CLR 09/01 A3019 RMK AO2 SLP223 T00890011;","Q01+000000PRSWM2N01 00000JPWTH 0"
