"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2009-12-10T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","340,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0111,5","+0039,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04267,5,99,9",,,,,"2,99,1,+04267,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,"MET09512/09/09 19:53:02 METAR KLAX 100353Z 34003KT 10SM SCT140 11/04 A3006 RMK AO2 SLP178 T01110039 $",
"72295023174","2009-12-10T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0106,5","+0028,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET09212/09/09 20:53:02 METAR KLAX 100453Z 36005KT 10SM CLR 11/03 A3007 RMK AO2 SLP184 T01060028 $","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-12-10T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","020,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","+0006,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0122,1","999,N,+0100,1",,,,,,,,,,,"10186,5,10067,5","3,9,012,9,+999,9",,,,,,,,,,,,,,,,"MET11012/09/09 21:53:02 METAR KLAX 100553Z 02005KT 10SM CLR 10/01 A3008 RMK AO2 SLP186 T01000006 10122 20100 53012 $","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-12-10T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","020,1,N,0026,1","22000,1,9,N","016000,1,N,1","+0100,1","+0006,1","10186,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0122,1","240,N,+0067,1",,,,,,,,,,,"99999,9,99999,9","3,1,012,1,+999,9",,,,,,,,"9999,9",,,,,,,,"SYN092AAXX  10064 72295 32966 00205 10100 20006 30130 40186 53012 90553 333 10122 20067 555 91006;","Q01 101303APOSP "
"72295023174","2009-12-10T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0100,5","+0000,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,"MET09212/09/09 22:53:01 METAR KLAX 100653Z VRB03KT 10SM CLR 10/00 A3009 RMK AO2 SLP187 T01000000 $","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-12-10T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0089,5","+0011,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,"MET10512/09/09 23:53:01 METAR KLAX 100753Z 12004KT 10SM FEW150 09/01 A3010 RMK AO2 SLP190 T00890011 401390067 $",
"72295023174","2009-12-10T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0139,5","240,N,+0067,5",,,,,,,,,"024,W,+0061,D,4","024,D,+0017,D,4",,,"10064,4,10186,4","10066,4,10169,4",,,,,,,,"1,24,00715,220,1519,5","2,24,00536,270,1743,5","3,24,00255,999,9999,5","024,X,065,D,4","024,N,044,D,4","024,M,057,D,4","SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):57 24 HR MAX TEMP TIME (LST):1334 24 HR MIN TEMP (F):44 24 HR MIN TEMP TIME (LST):0700 AVERAGE STATION PRESSURE:29.725 MINIMUM SEA LEVEL PRESSURE:30.03 TIME OF OCCURRENCE:1626 PEAK WIND SPEED (MPH):16  PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):1519  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1743 AVERAGE WIND SPEED (MPH):5.7  24 HR AVG TEMP (F):51 DEPART FROM NORMAL: -7  HEATING DEGREE DAYS:14  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2009-12-10T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0094,5","+0011,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5","8,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET10712/10/09 00:53:02 METAR KLAX 100853Z 04005KT 10SM FEW150 09/01 A3008 RMK AO2 SLP184 T00940011 58001 $ (RPA)",
"72295023174","2009-12-10T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0083,5","+0000,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET10112/10/09 01:53:02 METAR KLAX 100953Z VRB04KT 10SM FEW150 08/00 A3007 RMK AO2 SLP180 T00830000 $ (RPA)",
"72295023174","2009-12-10T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","-0006,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,"MET10212/10/09 02:53:02 METAR KLAX 101053Z 00000KT 10SM FEW150 09/M01 A3006 RMK AO2 SLP177 T00891006 $ (RPA)",
"72295023174","2009-12-10T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0078,5","+0011,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+05486,5,99,9","04,5,+06706,5,99,9",,,"1,99,1,+04572,5,9","2,99,1,+05486,5,9","2,99,1,+06706,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0106,1","999,N,+0078,1",,,,,,,,,,,"10179,5,10061,5","6,9,007,9,+999,9",,,,,,,,,,,,,,,,"MET13312/10/09 03:53:02 METAR KLAX 101153Z 01003KT 10SM FEW150 SCT180 SCT220 08/01 A3006 RMK AO2 SLP178 T00780011 10106 20078 56007 $ (RPA)",
"72295023174","2009-12-10T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","010,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0078,1","+0011,1","10178,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,N,+0078,1","240,M,+0139,1",,,,,,,,,,,"99999,9,99999,9","6,1,007,1,+999,9",,,,,,,,"0062,5",,,,,,,,"SYN092AAXX  10124 72295 32966 40103 10078 20011 30124 40178 56007 91153 333 10139 20078 555 91012;","Q01 101243APOSP "
"72295023174","2009-12-10T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","-0017,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06706,5,99,9",,,,"1,99,1,+04572,5,9","2,99,1,+06706,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,"MET10912/10/09 04:53:02 METAR KLAX 101253Z 00000KT 10SM FEW150 SCT220 09/M02 A3006 RMK AO2 SLP178 T00891017 $ (RPA)",
"72295023174","2009-12-10T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0067,5","+0000,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06706,5,99,9",,,,"1,99,1,+04572,5,9","2,99,1,+06706,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET10812/10/09 05:53:02 METAR KLAX 101353Z 00000KT 10SM FEW150 SCT220 07/00 A3007 RMK AO2 SLP181 T00670000 $ (RPA)",
"72295023174","2009-12-10T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0078,5","-0011,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9","04,5,+04267,5,99,9","04,5,+06096,5,99,9",,,"1,99,1,+03048,5,9","2,99,1,+04267,5,9","2,99,1,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5","0,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET12212/10/09 06:53:02 METAR KLAX 101453Z 07004KT 10SM FEW100 SCT140 SCT200 08/M01 A3006 RMK AO2 SLP180 T00781011 50002 $ (RPA)",
"72295023174","2009-12-10T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0089,5","-0006,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+04267,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,"MET10912/10/09 07:53:02 METAR KLAX 101553Z 06003KT 10SM FEW140 SCT200 09/M01 A3008 RMK AO2 SLP186 T00891006 $ (DMQ)",
"72295023174","2009-12-10T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","+0000,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04267,5,99,9","04,5,+07620,5,99,9",,,,"2,99,1,+04267,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,"MET10612/10/09 08:53:02 METAR KLAX 101653Z 10005KT 10SM SCT140 SCT250 10/00 A3009 RMK AO2 SLP190 T01000000 (DMQ)",
"72295023174","2009-12-10T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0122,5","+0006,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+04267,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0128,1","999,N,+0067,1",,,,,,,,,,,"10190,5,10071,5","1,9,011,9,+999,9",,,,,,,,,,,,,,,,"MET12412/10/09 09:53:02 METAR KLAX 101753Z 12005KT 10SM FEW140 SCT250 12/01 A3009 RMK AO2 SLP190 T01220006 10128 20067 51011 (DMQ)",
"72295023174","2009-12-10T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","120,1,N,0026,1","22000,1,9,N","016000,1,N,1","+0122,1","+0006,1","10190,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0128,1","240,N,+0067,1",,,,,,,,,,,"99999,9,99999,9","1,1,011,1,+999,9",,,,,,,,"0093,5",,,,,,,,"SYN092AAXX  10184 72295 32966 41205 10122 20006 30134 40190 51011 91753 333 10128 20067 555 91018;","Q01 101343APOSP "
"72295023174","2009-12-10T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","-0006,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+04267,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET10912/10/09 10:53:02 METAR KLAX 101853Z 12003KT 10SM FEW140 SCT250 14/M01 A3007 RMK AO2 SLP183 T01391006 $ (DMQ)",
"72295023174","2009-12-10T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0150,5","-0006,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04267,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+04267,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,"MET10912/10/09 11:53:02 METAR KLAX 101953Z 00000KT 10SM SCT140 BKN250 15/M01 A3005 RMK AO2 SLP174 T01501006 $ (DMQ)",
"72295023174","2009-12-10T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","07620,5,M,N","016093,5,N,5","+0144,5","+0000,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04267,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+04267,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","6,9,018,9,+999,9",,,,,,,,,,,,,,,,"MET11412/10/09 12:53:02 METAR KLAX 102053Z 26010KT 10SM SCT140 BKN250 14/00 A3004 RMK AO2 SLP171 T01440000 56018 $ (DMQ)",
"72295023174","2009-12-10T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0031,5","01981,5,M,N","016093,5,N,5","+0144,5","+0011,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01981,5,99,9","07,5,+07620,5,99,9",,,,"3,99,1,+01981,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,"MET10812/10/09 13:53:02 METAR KLAX 102153Z 24006KT 10SM BKN065 BKN250 14/01 A3002 RMK AO2 SLP167 T01440011 $ (DMQ)",
"72295023174","2009-12-10T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0144,5","+0006,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01981,5,99,9","04,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+01981,5,9","2,99,1,+04572,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,"MET11512/10/09 14:53:02 METAR KLAX 102253Z 26005KT 10SM FEW065 SCT150 BKN250 14/01 A3002 RMK AO2 SLP167 T01440006 $ (DMQ)",
"72295023174","2009-12-10T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","01402,5,M,N","016093,5,N,5","+0133,5","+0039,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01402,5,99,9","07,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"3,99,1,+01402,5,9","3,99,1,+04572,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0156,1","999,N,+0122,1",,,,,,,,,,,"10169,5,10051,5","5,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET13212/10/09 15:53:02 METAR KLAX 102353Z 27008KT 10SM BKN046 BKN150 BKN250 13/04 A3003 RMK AO2 SLP170 T01330039 10156 20122 55002 $ (CF)",
"72295023174","2009-12-11T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0041,1","99999,9,9,N","016000,1,N,1","+0133,1","+0039,1","10170,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01250,1,99,9,99,9","120,M,+0156,1","180,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","5,1,002,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  11004 72295 32666 62708 10133 20039 30114 40170 55002 92353 333 10156 20078 555 91100;","Q01 101143APOSP "
"72295023174","2009-12-11T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0051,5","01433,5,M,N","014484,5,N,5","+0128,5","+0050,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01433,5,99,9","07,5,+04572,5,99,9",,,,"3,99,1,+01433,5,9","3,99,1,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,"MET10112/10/09 16:53:02 METAR KLAX 110053Z 28010KT 9SM BKN047 BKN150 13/05 A3004 RMK AO2 SLP172 T01280050 $",
"72295023174","2009-12-11T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","02743,5,M,N","016093,5,N,5","+0128,5","+0067,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01433,5,99,9","07,5,+02743,5,99,9","07,5,+04572,5,99,9",,,"2,99,1,+01433,5,9","3,99,1,+02743,5,9","3,99,1,+04572,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,"MET10912/10/09 17:53:02 METAR KLAX 110153Z 26004KT 10SM SCT047 BKN090 BKN150 13/07 A3004 RMK AO2 SLP172 T01280067 $",
"72295023174","2009-12-11T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","01433,5,M,N","016093,5,N,5","+0128,5","+0061,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01433,5,99,9","08,5,+02743,5,99,9",,,,"3,99,1,+01433,5,9","4,99,1,+02743,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","3,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET10812/10/09 18:53:01 METAR KLAX 110253Z 25004KT 10SM BKN047 OVC090 13/06 A3004 RMK AO2 SLP174 T01280061 53003 $",
"72295023174","2009-12-11T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","01433,5,M,N","016093,5,N,5","+0128,5","+0067,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+01433,5,99,9",,,,"1,99,1,+00305,5,9","4,99,1,+01433,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,"MET10212/10/09 19:53:01 METAR KLAX 110353Z 00000KT 10SM FEW010 OVC047 13/07 A3005 RMK AO2 SLP174 T01280067 $",
"72295023174","2009-12-11T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","01372,5,M,N","016093,5,N,5","+0133,5","+0067,5","10179,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01372,5,99,9","08,5,+01524,5,99,9",,,,"3,99,1,+01372,5,9","4,99,1,+01524,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,"MET10212/10/09 20:53:01 METAR KLAX 110453Z 00000KT 10SM BKN045 OVC050 13/07 A3006 RMK AO2 SLP179 T01330067 $",
"72295023174","2009-12-11T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0026,5","01311,5,M,N","014484,5,N,5","+0133,5","+0061,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01311,5,99,9","08,5,+02438,5,99,9",,,,"3,99,1,+01311,5,9","4,99,1,+02438,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0133,1","999,N,+0128,1",,,,,,,,,,,"10183,5,10064,5","3,9,008,9,+999,9",,,,,,,,,,,,,,,,"MET11912/10/09 21:53:02 METAR KLAX 110553Z 06005KT 9SM BKN043 OVC080 13/06 A3007 RMK AO2 SLP180 T01330061 10133 20128 53008 $",
"72295023174","2009-12-11T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","060,1,N,0026,1","99999,9,9,N","014000,1,N,1","+0133,1","+0061,1","10180,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,01250,1,99,9,99,9","240,M,+0133,1","240,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","3,1,008,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  11064 72295 32664 80605 10133 20061 30127 40180 53008 90553 333 10133 20078 555 91106;","Q01 101273APOSP "
"72295023174","2009-12-11T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","360,5,N,0036,5","01158,5,M,N","009656,5,N,5","+0106,5","+0078,5","10183,5","01,0015,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"02,5,+00914,5,99,9","07,5,+01158,5,99,9","08,5,+01402,5,99,9",,,"1,99,1,+00914,5,9","3,99,1,+01158,5,9","4,99,1,+01402,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,"61,1",,,"0077,5",,,,,,,,"MET12712/10/09 22:53:02 METAR KLAX 110653Z 36007G15KT 6SM -RA FEW030 BKN038 OVC046 11/08 A3007 RMK AO2 RAB05 SLP183 P0006 T01060078 $",
"72295023174","2009-12-11T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0026,5","01158,5,M,N","004828,5,N,5","+0106,5","+0078,5","10180,5","01,0023,9,5",,,,,,,,,,,,,,,,,,,,,,"3,0,02,0,0,1,5",,,"63,5",,,,,,,"07,5,+01158,5,99,9","08,5,+01463,5,99,9",,,,"3,99,1,+01158,5,9","4,99,1,+01463,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,"65,1",,,"0098,5",,,,,,,,"MET12412/10/09 23:53:02 METAR KLAX 110753Z 01005G19KT 3SM +RA BKN038 OVC048 11/08 A3007 RMK AO2 SLP180 P0008 T01060078 401560067 $",
