"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2011-10-24T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0051,1","99999,9,9,N","001200,1,N,1","+0150,1","+0133,1","10138,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00150,1,99,9,99,9","120,M,+0189,1","180,N,+0144,1",,,,,,,,,,,"99999,9,99999,9","5,1,003,1,+999,9",,,,,,"10,1",,,,,,,,,,,"SYN104AAXX  24004 72295 31212 82710 10150 20133 30083 40138 55003 710// 92353 333 10189 20144 96010 555 92400;","Q01 100833APOSP "
"72295023174","2011-10-24T00:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0031,5","00152,5,M,N","001609,5,N,5","+0140,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"08,5,+00152,5,99,9",,,,,"4,99,1,+00152,5,9",,,,,,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,"0077,5",,,,,,,,"MET12210/23/11 16:51:03 SPECI KLAX 240051Z 24006G15KT 1SM R25R/P6000FT BCFG BR OVC005 14/13 A2995 RMK AO2 ASOS VIS 6 $ FIBI (CF)",
"72295023174","2011-10-24T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0031,5","00152,5,M,N","002414,5,N,5","+0144,5","+0128,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"08,5,+00152,5,99,9",,,,,"4,99,1,+00152,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,"10,1","41,1",,,,,,,,,,"MET11710/23/11 16:53:01 METAR KLAX 240053Z 23006KT 1 1/2SM BCFG BR OVC005 14/13 A2995 RMK AO2 SLP142 ASOS VIS 6 T01440128 $",
"72295023174","2011-10-24T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","250,5,N,0031,5","00152,5,M,N","008047,5,N,5","+0140,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00152,5,99,9",,,,,"4,99,1,+00152,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,"10,1",,,,,,,,,,,"MET09210/23/11 17:50:01 SPECI KLAX 240150Z 25006KT 5SM BR OVC005 14/13 A2998 RMK AO2 VIS SW-NW 2 $",
"72295023174","2011-10-24T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0031,5","00152,5,M,N","008047,5,N,5","+0144,5","+0128,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00152,5,99,9",,,,,"4,99,1,+00152,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,"10,1",,,,,,,,,,,"MET10910/23/11 17:53:01 METAR KLAX 240153Z 24006KT 5SM BR OVC005 14/13 A2998 RMK AO2 SLP151 VIS SW-NW 2 T01440128 $",
"72295023174","2011-10-24T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","00152,5,M,N","008047,5,N,5","+0144,5","+0128,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00152,5,99,9",,,,,"4,99,1,+00152,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5","3,9,017,9,+999,9",,,,,,"10,1",,,,,,,,,,,"MET10310/23/11 18:53:01 METAR KLAX 240253Z 26005KT 5SM BR OVC005 14/13 A2999 RMK AO2 SLP156 T01440128 53017 $",
"72295023174","2011-10-24T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00213,5,M,N","011265,5,N,5","+0150,5","+0128,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00213,5,99,9",,,,,"4,99,1,+00213,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,,"MET09410/23/11 19:53:01 METAR KLAX 240353Z 00000KT 7SM OVC007 15/13 A3000 RMK AO2 SLP158 T01500128 $",
"72295023174","2011-10-24T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00213,5,M,N","009656,5,N,5","+0150,5","+0133,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00213,5,99,9",,,,,"4,99,1,+00213,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"10,1",,,,,,,,,,,"MET09710/23/11 20:53:01 METAR KLAX 240453Z 00000KT 6SM BR OVC007 15/13 A3002 RMK AO2 SLP165 T01500133 $",
"72295023174","2011-10-24T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0021,5","00213,5,M,N","008047,5,N,5","+0150,5","+0133,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00213,5,99,9",,,,,"4,99,1,+00213,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0156,1","999,N,+0144,1",,,,,,,,,,,"10166,5,10047,5","1,9,010,9,+999,9",,,,,,"10,1",,,,,,,,,,,"MET11510/23/11 21:53:01 METAR KLAX 240553Z 15004KT 5SM BR OVC007 15/13 A3002 RMK AO2 SLP165 T01500133 10156 20144 51010 $",
"72295023174","2011-10-24T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","150,1,N,0021,1","99999,9,9,N","008000,1,N,1","+0150,1","+0133,1","10165,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9","240,M,+0156,1","240,N,+0144,1",,,,,,,,,,,"99999,9,99999,9","1,1,010,1,+999,9",,,,,,"10,1",,,,,,,,,,,"SYN098AAXX  24064 72295 31358 81504 10150 20133 30110 40165 51010 710// 90553 333 10156 20144 555 92406;","Q01 101103APOSP "
"72295023174","2011-10-24T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","190,5,N,0015,5","00213,5,M,N","008047,5,N,5","+0150,5","+0128,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00213,5,99,9",,,,,"4,99,1,+00213,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"10,1",,,,,,,,,,,"MET09710/23/11 22:53:01 METAR KLAX 240653Z 19003KT 5SM BR OVC007 15/13 A3002 RMK AO2 SLP164 T01500128 $",
"72295023174","2011-10-24T07:01:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","00305,5,M,N","006437,5,N,5","+0150,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"10,1",,,,,,,,,,,"MET08010/23/11 23:01:01 SPECI KLAX 240701Z 00000KT 4SM BR OVC010 15/13 A3002 RMK AO2 $",
"72295023174","2011-10-24T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0021,5","00305,5,M,N","006437,5,N,5","+0156,5","+0128,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"05,5",,,,,,,,,,,"MET10710/23/11 23:53:01 METAR KLAX 240753Z 10004KT 4SM HZ OVC010 16/13 A3002 RMK AO2 SLP163 T01560128 401890139 $",
"72295023174","2011-10-24T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,01,FG  ,5","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,,,,,,,,,,,,,,"240,M,+0189,5","240,N,+0139,5",,,,,,,,,"024,W,+0144,D,4","024,D,+0133,D,4",,,"10030,4,10149,4","10030,4,10135,4",,,,,,,,,"1,24,00760,290,9999,5","2,24,00626,280,9999,5","3,24,00201,999,9999,5","024,X,100,D,4","024,N,070,D,4","024,M,089,D,4","SOD78624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):    0 24 HR SNOWFALL (IN):  0.0WEATHER(CODE): 128  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 57AVERAGE STATION PRESSURE:29.620 MINIMUM SEA LEVEL PRESSURE:29.93 TIME OF OCCURRENCE:1547 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.5 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: -3  SKY COVER SR-SS (TENTHS): 9HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01   1287AXW090"
"72295023174","2011-10-24T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","00305,5,M,N","006437,5,N,5","+0156,5","+0128,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5","8,9,004,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET10810/24/11 00:53:02 METAR KLAX 240853Z VRB04KT 4SM HZ OVC010 16/13 A3001 RMK AO2 SLP161 T01560128 58004 $ (GG)",
"72295023174","2011-10-24T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","340,5,N,0015,5","00305,5,M,N","006437,5,N,5","+0156,5","+0128,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,"05,5",,,,,,,,,,,"MET10210/24/11 01:53:02 METAR KLAX 240953Z 34003KT 4SM HZ OVC010 16/13 A3001 RMK AO2 SLP159 T01560128 $ (GG)",
"72295023174","2011-10-24T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","310,5,N,0021,5","00305,5,M,N","006437,5,N,5","+0156,5","+0128,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET10210/24/11 02:53:02 METAR KLAX 241053Z 31004KT 4SM HZ OVC010 16/13 A2999 RMK AO2 SLP155 T01560128 $ (GG)",
"72295023174","2011-10-24T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","300,5,N,0026,5","00305,5,M,N","006437,5,N,5","+0150,5","+0128,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0156,1","999,N,+0150,1",,,,,,,,,,,"10156,5,10037,5","6,9,007,9,+999,9",,,,,,"10,1",,,,,,,,,,,"MET12010/24/11 03:53:02 METAR KLAX 241153Z 30005KT 4SM BR OVC010 15/13 A2999 RMK AO2 SLP155 T01500128 10156 20150 56007 $ (GG)",
"72295023174","2011-10-24T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","300,1,N,0026,1","99999,9,9,N","006000,1,N,1","+0150,1","+0128,1","10155,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0144,1","240,M,+0189,1",,,,,,,,,,,"99999,9,99999,9","6,1,007,1,+999,9",,,,,,"10,1",,,,,,,,,,,"SYN098AAXX  24124 72295 31456 83005 10150 20128 30100 40155 56007 710// 91153 333 10189 20144 555 92412;","Q01 101003APOSP "
"72295023174","2011-10-24T12:10:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","320,5,N,0021,5","00244,5,M,N","006437,5,N,5","+0150,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00244,5,99,9",,,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,"10,1",,,,,,,,,,,"MET08510/24/11 04:10:02 SPECI KLAX 241210Z 32004KT 4SM BR OVC008 15/13 A3000 RMK AO2 $ (GG)",
"72295023174","2011-10-24T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0036,5","00244,5,M,N","006437,5,N,5","+0150,5","+0128,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00244,5,99,9",,,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,"10,1",,,,,,,,,,,"MET10210/24/11 04:53:02 METAR KLAX 241253Z 27007KT 4SM BR OVC008 15/13 A3001 RMK AO2 SLP161 T01500128 $ (GG)",
"72295023174","2011-10-24T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","300,5,N,0021,5","00244,5,M,N","006437,5,N,5","+0150,5","+0133,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00244,5,99,9",,,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"10,1",,,,,,,,,,,"MET10210/24/11 05:53:02 METAR KLAX 241353Z 30004KT 4SM BR OVC008 15/13 A3002 RMK AO2 SLP165 T01500133 $ (GG)",
"72295023174","2011-10-24T14:23:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0026,5","00305,5,M,N","009656,5,N,5","+0160,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,"05,5",,,,,,,,,,,"MET08610/24/11 06:23:02 SPECI KLAX 241423Z VRB05KT 6SM HZ OVC010 16/13 A3003 RMK AO2 $ (DMQ)",
"72295023174","2011-10-24T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","00305,5,M,N","008047,5,N,5","+0156,5","+0128,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","3,9,017,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET10910/24/11 06:53:02 METAR KLAX 241453Z VRB04KT 5SM HZ OVC010 16/13 A3004 RMK AO2 SLP173 T01560128 53017 $ (DMQ)",
"72295023174","2011-10-24T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","00366,5,M,N","008047,5,N,5","+0156,5","+0122,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00366,5,99,9",,,,,"4,99,1,+00366,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,"05,5",,,,,,,,,,,"MET10110/24/11 07:53:02 METAR KLAX 241553Z VRB04KT 5SM HZ OVC012 16/12 A3006 RMK AO2 SLP177 T01560122 (DMQ)",
"72295023174","2011-10-24T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","330,5,N,0015,5","00427,5,M,N","008047,5,N,5","+0161,5","+0122,5","10179,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00427,5,99,9",,,,,"4,99,1,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,"05,5",,,,,,,,,,,"MET10110/24/11 08:53:02 METAR KLAX 241653Z 33003KT 5SM HZ OVC014 16/12 A3006 RMK AO2 SLP179 T01610122 (DMQ)",
"72295023174","2011-10-24T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","00427,5,M,N","008047,5,N,5","+0167,5","+0128,5","10179,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00427,5,99,9",,,,,"4,99,1,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0150,1",,,,,,,,,,,"10179,5,10061,5","1,9,007,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET11910/24/11 09:53:02 METAR KLAX 241753Z 26004KT 5SM HZ OVC014 17/13 A3006 RMK AO2 SLP179 T01670128 10167 20150 51007 (DMQ)",
"72295023174","2011-10-24T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0021,1","99999,9,9,N","008000,1,N,1","+0167,1","+0128,1","10179,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0167,1","240,N,+0144,1",,,,,,,,,,,"99999,9,99999,9","1,1,007,1,+999,9",,,,,,"05,1",,,,,,,,,,,"SYN098AAXX  24184 72295 31458 82604 10167 20128 30124 40179 51007 705// 91753 333 10167 20144 555 92418;","Q01 101243APOSP "
"72295023174","2011-10-24T18:16:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0031,5","00488,5,M,N","008047,5,N,5","+0170,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00488,5,99,9",,,,,"4,99,1,+00488,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,"05,5",,,,,,,,,,,"MET08410/24/11 10:16:02 SPECI KLAX 241816Z 24006KT 5SM HZ OVC016 17/12 A3007 RMK AO2 (DMQ)",
"72295023174","2011-10-24T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","00488,5,M,N","008047,5,N,5","+0167,5","+0122,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00488,5,99,9",,,,,"4,99,1,+00488,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,"05,5",,,,,,,,,,,"MET10110/24/11 10:53:02 METAR KLAX 241853Z 25005KT 5SM HZ OVC016 17/12 A3007 RMK AO2 SLP181 T01670122 (DMQ)",
"72295023174","2011-10-24T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0031,5","00488,5,M,N","009656,5,N,5","+0172,5","+0122,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00488,5,99,9",,,,,"4,99,1,+00488,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,"05,5",,,,,,,,,,,"MET10110/24/11 11:53:02 METAR KLAX 241953Z 28006KT 6SM HZ OVC016 17/12 A3005 RMK AO2 SLP176 T01720122 (DMQ)",
"72295023174","2011-10-24T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","00549,5,M,N","009656,5,N,5","+0172,5","+0122,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00549,5,99,9",,,,,"4,99,1,+00549,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","8,9,008,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET10710/24/11 12:53:02 METAR KLAX 242053Z 26005KT 6SM HZ OVC018 17/12 A3004 RMK AO2 SLP171 T01720122 58008 (DMQ)",
"72295023174","2011-10-24T21:36:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0046,5","03962,5,M,N","012875,5,N,5","+0170,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00549,5,99,9","07,5,+03962,5,99,9",,,,"2,99,1,+00549,5,9","3,99,1,+03962,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,"0072,5",,,,,,,,"MET09110/24/11 13:36:02 SPECI KLAX 242136Z 27009G14KT 8SM SCT018 BKN130 17/12 A3002 RMK AO2 (DMQ)",
"72295023174","2011-10-24T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0026,5","04877,5,M,N","014484,5,N,5","+0172,5","+0122,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00518,5,99,9","04,5,+04267,5,99,9","07,5,+04877,5,99,9",,,"2,99,1,+00518,5,9","2,99,1,+04267,5,9","3,99,1,+04877,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET11210/24/11 13:53:02 METAR KLAX 242153Z 24005KT 9SM SCT017 SCT140 BKN160 17/12 A3001 RMK AO2 SLP162 T01720122 (DMQ)",
"72295023174","2011-10-24T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","014484,5,N,5","+0178,5","+0122,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00518,5,99,9","04,5,+04572,5,99,9","04,5,+06096,5,99,9",,,"1,99,1,+00518,5,9","2,99,1,+04572,5,9","2,99,1,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET11110/24/11 14:53:02 METAR KLAX 242253Z 25008KT 9SM FEW017 SCT150 SCT200 18/12 A3001 RMK AO2 SLP161 T01780122 (AR)",
