"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AK1","AM1","AN1","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2013-10-29T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0161,5","+0094,5","10114,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,1","04,5,+02134,5,99,1","04,5,+07620,5,99,1",,,"1,99,1,+00914,5,9","2,99,1,+02134,5,9","2,99,1,+07620,5,9",,"04,99,1,99,0,99,0,00914,1,99,1,99,1",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET10910/28/13 16:53:01 METAR KLAX 290053Z 24014KT 10SM FEW030 SCT070 SCT250 16/09 A2987 RMK AO2 SLP114 T01610094 $",
"72295023174","2013-10-29T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0062,5","02438,5,M,N","016093,5,N,5","+0156,5","+0106,5","10119,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00945,5,99,1","04,5,+01250,5,99,1","07,5,+02438,5,99,1",,,"2,99,1,+00945,5,9","2,99,1,+01250,5,9","3,99,1,+02438,5,9",,"99,99,9,99,0,99,0,00945,1,99,1,99,1",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,"MET12410/28/13 17:53:01 METAR KLAX 290153Z 28012KT 10SM SCT031 SCT041 BKN080 16/11 A2988 RMK AO2 RAB20E35 SLP119 P0000 T01560106 $",
"72295023174","2013-10-29T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0057,5","02134,5,M,N","016093,5,N,5","+0150,5","+0094,5","10123,5","01,0000,2,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02134,5,99,1","07,5,+02591,5,99,1",,,,"3,99,1,+02134,5,9","3,99,1,+02591,5,9",,,"99,99,9,99,0,99,0,02134,1,99,1,99,1",,,,,,,,,,,,,"10125,5,10007,5","3,9,008,9,+999,0",,,,,,,,,,,,,,,,"MET12910/28/13 18:53:01 METAR KLAX 290253Z 28011KT 10SM BKN070 BKN085 15/09 A2990 RMK AO2 RAB24E32 SLP123 P0000 60000 T01500094 53008 $","Q01  00002PRCP03Q02  00008PRCP03"
"72295023174","2013-10-29T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","02134,5,M,N","016093,5,N,5","+0150,5","+0094,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02134,5,99,1",,,,,"3,99,1,+02134,5,9",,,,"99,99,9,99,0,99,0,02134,1,99,1,99,1",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET09510/28/13 19:53:01 METAR KLAX 290353Z 25010KT 10SM BKN070 15/09 A2990 RMK AO2 SLP124 T01500094 $",
"72295023174","2013-10-29T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0036,5","02134,5,M,N","016093,5,N,5","+0150,5","+0083,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+02134,5,99,1",,,,,"4,99,1,+02134,5,9",,,,"99,99,9,99,0,99,0,02134,1,99,1,99,1",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET09510/28/13 20:53:01 METAR KLAX 290453Z 28007KT 10SM OVC070 15/08 A2992 RMK AO2 SLP130 T01500083 $",
"72295023174","2013-10-29T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0031,5","01433,5,M,N","016093,5,N,5","+0156,5","+0078,5","10134,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01250,5,99,1","07,5,+01433,5,99,1","07,5,+02134,5,99,1",,,"1,99,1,+01250,5,9","3,99,1,+01433,5,9","3,99,1,+02134,5,9",,"99,99,9,99,0,99,0,01250,1,99,1,99,1","060,M,+0172,1","060,N,+0144,1",,,,,,,,,,,"10135,5,10017,5","3,9,013,9,+999,0",,,,,,,,,,,,,,,,"MET13310/28/13 21:53:01 METAR KLAX 290553Z 28006KT 10SM FEW041 BKN047 BKN070 16/08 A2993 RMK AO2 SLP134 60000 T01560078 10172 20144 53013 $",
"72295023174","2013-10-29T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","280,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0156,1","+0078,1","10134,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,0,99,0,99999,9,99,1,99,1","240,M,+0172,1","240,N,+0144,1",,,,,,,,,,,"99999,0,99999,9","3,1,013,1,+999,0",,,,,,,,,,,,,,,,"SYN08672295 12666 62806 10156 20078 30080 40134 53013 69901 90553 333 10172 20144 555 92906=","Q01  00002PRCP06Q02 100803APOSP "
"72295023174","2013-10-29T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0150,5","+0083,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,1","04,5,+01524,5,99,1","04,5,+02134,5,99,1",,,"1,99,1,+00853,5,9","2,99,1,+01524,5,9","2,99,1,+02134,5,9",,"04,99,1,99,0,99,0,00853,1,99,1,99,1",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET10910/28/13 22:53:01 METAR KLAX 290653Z VRB03KT 10SM FEW028 SCT050 SCT070 15/08 A2994 RMK AO2 SLP135 T01500083 $",
"72295023174","2013-10-29T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","+0089,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,1","04,5,+01524,5,99,1","04,5,+02134,5,99,1",,,"1,99,1,+00853,5,9","2,99,1,+01524,5,9","2,99,1,+02134,5,9",,"04,99,1,99,0,99,0,00853,1,99,1,99,1","240,M,+0189,1","240,N,+0144,1",,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET11910/28/13 23:53:01 METAR KLAX 290753Z 00000KT 10SM FEW028 SCT050 SCT070 14/09 A2994 RMK AO2 SLP138 T01440089 401890144 $",
"72295023174","2013-10-29T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0189,5","240,N,+0144,5",,,,,,,,,,,,,,"10000,4,10095,4",,,,,,,,"1,24,01162,300,9999,5","2,24,00983,270,9999,5","3,24,00559,999,9999,5",,,,"SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 58AVERAGE STATION PRESSURE:29.530 MINIMUM SEA LEVEL PRESSURE:29.81 TIME OF OCCURRENCE:0325 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.5 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00",
"72295023174","2013-10-29T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","+0089,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,1","04,5,+01524,5,99,1","04,5,+02438,5,99,1",,,"1,99,1,+00853,5,9","2,99,1,+01524,5,9","2,99,1,+02438,5,9",,"04,99,1,99,0,99,0,00853,1,99,1,99,1",,,,,,,,,,,,,"10142,5,10024,5","2,9,005,9,+999,0",,,,,,,,,,,,,,,,"MET12110/29/13 00:53:02 METAR KLAX 290853Z 04003KT 10SM FEW028 SCT050 SCT080 14/09 A2995 RMK AO2 SLP139 T01390089 52005 $ (RPA)",
"72295023174","2013-10-29T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0015,5","02134,5,M,N","016093,5,N,5","+0128,5","+0089,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00853,5,99,1","04,5,+01524,5,99,1","07,5,+02134,5,99,1",,,"1,99,1,+00853,5,9","2,99,1,+01524,5,9","3,99,1,+02134,5,9",,"99,99,9,99,0,99,0,00853,1,99,1,99,1",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET11510/29/13 01:53:02 METAR KLAX 290953Z 11003KT 10SM FEW028 SCT050 BKN070 13/09 A2994 RMK AO2 SLP136 T01280089 $ (RPA)",
"72295023174","2013-10-29T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","02134,5,M,N","016093,5,N,5","+0133,5","+0094,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,1","04,5,+01524,5,99,1","07,5,+02134,5,99,1",,,"1,99,1,+00610,5,9","2,99,1,+01524,5,9","3,99,1,+02134,5,9",,"99,99,9,99,0,99,0,00610,1,99,1,99,1",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET11510/29/13 02:53:02 METAR KLAX 291053Z 09004KT 10SM FEW020 SCT050 BKN070 13/09 A2993 RMK AO2 SLP135 T01330094 $ (RPA)",
"72295023174","2013-10-29T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0128,5","+0094,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,1","04,5,+01524,5,99,1","04,5,+02134,5,99,1",,,"1,99,1,+00610,5,9","2,99,1,+01524,5,9","2,99,1,+02134,5,9",,"04,99,1,99,0,99,0,00610,1,99,1,99,1","060,M,+0156,1","060,N,+0122,1",,,,,,,,,,,"10135,5,10017,5","5,9,005,9,+999,0",,,,,,,,,,,,,,,,"MET13310/29/13 03:53:02 METAR KLAX 291153Z 08003KT 10SM FEW020 SCT050 SCT070 13/09 A2993 RMK AO2 SLP135 T01280094 10156 20122 55005 $ (RPA)",
"72295023174","2013-10-29T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","080,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0128,1","+0094,1","10135,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,0,99,0,99999,9,99,1,99,1","240,M,+0189,1","240,N,+0122,1",,,,,,,,,,,"99999,0,99999,9","5,1,005,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32566 40803 10128 20094 30080 40135 55005 91153 333 10189 20122 555 92912=","Q01 100803APOSP "
"72295023174","2013-10-29T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0128,5","+0094,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,1","04,5,+01097,5,99,1","04,5,+02134,5,99,1",,,"1,99,1,+00610,5,9","2,99,1,+01097,5,9","2,99,1,+02134,5,9",,"04,99,1,99,0,99,0,00610,1,99,1,99,1",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET11510/29/13 04:53:02 METAR KLAX 291253Z 00000KT 10SM FEW020 SCT036 SCT070 13/09 A2994 RMK AO2 SLP137 T01280094 $ (RPA)",
"72295023174","2013-10-29T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","+0094,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,1","04,5,+01006,5,99,1","04,5,+02438,5,99,1",,,"1,99,1,+00549,5,9","2,99,1,+01006,5,9","2,99,1,+02438,5,9",,"04,99,1,99,0,99,0,00549,1,99,1,99,1",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET11510/29/13 05:53:02 METAR KLAX 291353Z VRB03KT 10SM FEW018 SCT033 SCT080 13/09 A2995 RMK AO2 SLP140 T01330094 $ (RPA)",
"72295023174","2013-10-29T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0133,5","+0094,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,1","04,5,+01067,5,99,1","04,5,+02438,5,99,1",,,"1,99,1,+00610,5,9","2,99,1,+01067,5,9","2,99,1,+02438,5,9",,"04,99,1,99,0,99,0,00610,1,99,1,99,1",,,,,,,,,,,,,"10146,5,10027,5","3,9,010,9,+999,0",,,,,,,,,,,,,,,,"MET12110/29/13 06:53:02 METAR KLAX 291453Z 05005KT 10SM FEW020 SCT035 SCT080 13/09 A2996 RMK AO2 SLP145 T01330094 53010 $ (DMQ)",
"72295023174","2013-10-29T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0150,5","+0094,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00823,5,99,1","04,5,+02438,5,99,1",,,,"1,99,1,+00823,5,9","2,99,1,+02438,5,9",,,"04,99,1,99,0,99,0,00823,1,99,1,99,1",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,"MET10810/29/13 07:53:02 METAR KLAX 291553Z 10003KT 10SM FEW027 SCT080 15/09 A2998 RMK AO2 SLP150 T01500094 $ (DMQ)",
"72295023174","2013-10-29T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","+0094,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,1","04,5,+02438,5,99,1",,,,"1,99,1,+00762,5,9","2,99,1,+02438,5,9",,,"04,99,1,99,0,99,0,00762,1,99,1,99,1",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,"MET10810/29/13 08:53:02 METAR KLAX 291653Z 00000KT 10SM FEW025 SCT080 16/09 A2999 RMK AO2 SLP155 T01610094 $ (DMQ)",
"72295023174","2013-10-29T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0161,5","+0078,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00762,5,99,1","04,5,+02438,5,99,1",,,,"2,99,1,+00762,5,9","2,99,1,+02438,5,9",,,"04,99,1,99,0,99,0,00762,1,99,1,99,1","060,M,+0167,1","060,N,+0128,1",,,,,,,,,,,"10156,5,10037,5","0,9,010,9,+999,0",,,,,,,,,,,,,,,,"MET12610/29/13 09:53:02 METAR KLAX 291753Z 23003KT 10SM SCT025 SCT080 16/08 A2999 RMK AO2 SLP154 T01610078 10167 20128 50010 $ (DMQ)",
"72295023174","2013-10-29T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0161,1","+0078,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,0,99,0,99999,9,99,1,99,1","120,M,+0167,1","120,N,+0128,1",,,,,,,,,,,"99999,0,99999,9","9,0,010,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32566 42303 10161 20078 30100 40154 50010 91753 333 10167 20128 555 92918=","Q01 101003APOSP "
"72295023174","2013-10-29T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0172,5","+0072,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00853,5,99,1","04,5,+02438,5,99,1",,,,"2,99,1,+00853,5,9","2,99,1,+02438,5,9",,,"04,99,1,99,0,99,0,00853,1,99,1,99,1",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,"MET10810/29/13 10:53:02 METAR KLAX 291853Z 24007KT 10SM SCT028 SCT080 17/07 A2999 RMK AO2 SLP153 T01720072 $ (DMQ)",
"72295023174","2013-10-29T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0178,5","+0089,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00914,5,99,1","04,5,+01372,5,99,1",,,,"2,99,1,+00914,5,9","2,99,1,+01372,5,9",,,"04,99,1,99,0,99,0,00914,1,99,1,99,1",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,"0082,5",,,,,,,,"MET11110/29/13 11:53:02 METAR KLAX 291953Z 24013G16KT 10SM SCT030 SCT045 18/09 A2998 RMK AO2 SLP151 T01780089 $ (DMQ)",
"72295023174","2013-10-29T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","01829,5,M,N","016093,5,N,5","+0172,5","+0094,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00914,5,99,1","07,5,+01829,5,99,1",,,,"2,99,1,+00914,5,9","3,99,1,+01829,5,9",,,"99,99,9,99,0,99,0,00914,1,99,1,99,1",,,,,,,,,,,,,"10149,5,10030,5","8,9,007,9,+999,0",,,,,,,,,,,,,,,,"MET11410/29/13 12:53:02 METAR KLAX 292053Z 27009KT 10SM SCT030 BKN060 17/09 A2997 RMK AO2 SLP148 T01720094 58007 $ (DMQ)",
"72295023174","2013-10-29T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0172,5","+0100,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00762,5,99,1","04,5,+01829,5,99,1",,,,"2,99,1,+00762,5,9","2,99,1,+01829,5,9",,,"04,99,1,99,0,99,0,00762,1,99,1,99,1",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,"MET10810/29/13 13:53:02 METAR KLAX 292153Z 25012KT 10SM SCT025 SCT060 17/10 A2996 RMK AO2 SLP145 T01720100 $ (DMQ)",
"72295023174","2013-10-29T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0172,5","+0100,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,1",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,0,99,0,00762,1,99,1,99,1",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,"MET10010/29/13 14:53:02 METAR KLAX 292253Z 24011KT 10SM FEW025 17/10 A2996 RMK AO2 SLP147 T01720100 $ (AR)",
"72295023174","2013-10-29T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0167,5","+0094,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,1",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,0,99,0,00762,1,99,1,99,1","060,M,+0183,1","060,N,+0161,1",,,,,,,,,,,"10146,5,10027,5","6,9,003,9,+999,0",,,,,,,,,,,,,,,,"MET11810/29/13 15:53:02 METAR KLAX 292353Z 25011KT 10SM FEW025 17/09 A2996 RMK AO2 SLP146 T01670094 10183 20161 56003 $ (AR)",
"72295023174","2013-10-30T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","250,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0167,1","+0094,1","10146,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,0,99,0,99999,9,99,1,99,1","120,M,+0183,1","120,N,+0122,1",,,,,,,,,,,"99999,0,99999,9","6,1,003,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32566 22511 10167 20094 30090 40146 56003 92353 333 10183 20122 555 93000=","Q01 100903APOSP "
"72295023174","2013-10-30T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0161,5","+0100,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,1",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,0,99,0,00762,1,99,1,99,1",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,"MET09510/29/13 16:53:01 METAR KLAX 300053Z 25011KT 10SM FEW025 16/10 A2997 RMK AO2 SLP147 T01610100 $",
"72295023174","2013-10-30T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0156,5","+0100,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,1",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,0,99,0,00762,1,99,1,99,1",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,"MET09510/29/13 17:53:01 METAR KLAX 300153Z 28011KT 10SM FEW025 16/10 A2998 RMK AO2 SLP150 T01560100 $",
"72295023174","2013-10-30T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0156,5","+0106,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00701,5,99,1",,,,,"1,99,1,+00701,5,9",,,,"02,99,1,99,0,99,0,00701,1,99,1,99,1",,,,,,,,,,,,,"10152,5,10034,5","3,9,005,9,+999,0",,,,,,,,,,,,,,,,"MET10110/29/13 18:53:01 METAR KLAX 300253Z 27008KT 10SM FEW023 16/11 A2998 RMK AO2 SLP151 T01560106 53005 $",
"72295023174","2013-10-30T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","+0106,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00701,5,99,1",,,,,"1,99,1,+00701,5,9",,,,"02,99,1,99,0,99,0,00701,1,99,1,99,1",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,"MET09510/29/13 19:53:01 METAR KLAX 300353Z 26006KT 10SM FEW023 16/11 A2999 RMK AO2 SLP155 T01560106 $",
"72295023174","2013-10-30T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","+0094,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00701,5,99,1",,,,,"1,99,1,+00701,5,9",,,,"02,99,1,99,0,99,0,00701,1,99,1,99,1",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,"MET09510/29/13 20:53:01 METAR KLAX 300453Z 27006KT 10SM FEW023 15/09 A3000 RMK AO2 SLP159 T01500094 $",
