"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2024-10-07T10:11:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0026,5","00030,5,W,N","000201,5,N,5","+0161,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00030,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET10610/07/24 02:11:02 SPECI KLAX 071011Z 25005KT 1/8SM R25L/1400V2200FT FG VV001 16/16 A2989 RMK AO2 T01610161",
"72295023174","2024-10-07T10:13:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0021,5","00030,5,W,N","000201,5,N,5","+0161,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00030,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET10610/07/24 02:13:02 SPECI KLAX 071013Z 25004KT 1/8SM R25L/1400V2400FT FG VV001 16/16 A2989 RMK AO2 T01610161",
"72295023174","2024-10-07T10:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0026,5","00030,5,W,N","000201,5,N,5","+0161,5","+0161,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00030,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET11310/07/24 02:53:02 METAR KLAX 071053Z 25005KT 1/8SM R25L/1600V2400FT FG VV001 16/16 A2989 RMK AO2 SLP121 T01610161",
"72295023174","2024-10-07T11:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0021,5","00030,5,W,N","000201,5,N,5","+0161,5","+0161,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00030,1,99,9,99,9","060,M,+0172,1","060,N,+0161,1",,,,,,,,,,,"10122,5,10004,5","6,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET13110/07/24 03:53:02 METAR KLAX 071153Z 27004KT 1/8SM R25L/1800V3500FT FG VV001 16/16 A2989 RMK AO2 SLP120 T01610161 10172 20161 56005",
"72295023174","2024-10-07T12:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","270,1,N,0021,1","00060,1,W,N","000200,1,9,9","+0161,1","+0161,1","10120,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00025,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00025,1,99,9,99,9","240,M,+0211,1","240,N,+0161,1",,,,,,,,,,,"99999,9,99999,9","6,1,005,1,+999,9",,,,,,"41,1",,,,,,,,,,"SYN08672295 31002 92704 10161 20161 30066 40120 56005 741// 91153 333 10211 20161 555 90712=","Q01 100663APOSP "
"72295023174","2024-10-07T12:39:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0026,5","00061,5,W,N","000201,5,N,5","+0161,5","+0156,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET11210/07/24 04:39:02 SPECI KLAX 071239Z 25005KT 1/8SM R25L/P6000FT FG VV002 16/16 A2989 RMK AO2 VIS N 1/4 T01610156",
"72295023174","2024-10-07T12:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0015,5","00061,5,W,N","000201,5,N,5","+0161,5","+0156,5","10122,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET12410/07/24 04:53:02 METAR KLAX 071253Z 26003KT 1/8SM R25L/4000VP6000FT FG VV002 16/16 A2990 RMK AO2 SLP122 VIS N 1/4 T01610156",
"72295023174","2024-10-07T13:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0015,5","00061,5,W,N","000201,5,N,5","+0161,5","+0161,5","10123,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET10910/07/24 05:53:02 METAR KLAX 071353Z 25003KT 1/8SM R25L/P6000FT FG VV002 16/16 A2990 RMK AO2 SLP123 T01610161",
"72295023174","2024-10-07T14:51:00","6","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","100,5,N,0015,5","00061,5,W,N","000402,5,N,5","+0170,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,,"09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,,,,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET10310/07/24 06:51:02 SPECI KLAX 071451Z 10003KT 1/4SM R25L/P6000FT FG VV002 17/16 A2990 RMK AO2 FIBI (DMQ)",
"72295023174","2024-10-07T14:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","080,5,N,0015,5","00061,5,W,N","000402,5,N,5","+0167,5","+0161,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET11510/07/24 06:53:02 METAR KLAX 071453Z 08003KT 1/4SM R25L/P6000FT FG VV002 17/16 A2990 RMK AO2 SLP124 T01670161 51004",
"72295023174","2024-10-07T15:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","080,1,N,0015,1","00120,1,W,N","000400,1,9,9","+0167,1","+0161,1","10124,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00075,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00075,1,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","1,1,004,1,+999,9",,,,,,"41,1",,,,,,,,,,"SYN07072295 31104 90803 10167 20161 30070 40124 51004 741// 91453 555 90715=","Q01 100703APOSP "
"72295023174","2024-10-07T15:42:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","110,5,N,0015,5","00061,5,M,N","000805,5,N,5","+0167,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","08,5,+00061,5,99,9",,,"4,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET10310/07/24 07:42:02 SPECI KLAX 071542Z 11003KT 1/2SM R25L/P6000FT FG OVC002 17/16 A2991 RMK AO2 T01670161",
"72295023174","2024-10-07T15:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","00091,5,M,N","001207,5,V,5","+0172,5","+0167,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,"25,L,9999,9","07,5,+00091,5,99,9",,,"3,99,1,+00091,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET14910/07/24 07:53:02 METAR KLAX 071553Z 00000KT 3/4SM R25L/P6000FT BCFG BR BKN003 17/17 A2991 RMK AO2 SLP127 VIS 1/2V1 VIS NE-SE 1/4 VIS W 1/2 T01720167",
"72295023174","2024-10-07T16:04:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","999,9,C,0000,5","03658,5,M,N","004023,5,V,5","+0178,5","+0167,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"04,5,+00091,5,99,9","07,5,+03658,5,99,9","07,5,+04877,5,99,9","2,99,1,+00091,5,9","3,99,1,+03658,5,9","3,99,1,+04877,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET12410/07/24 08:04:02 SPECI KLAX 071604Z 00000KT 2 1/2SM BR SCT003 BKN120 BKN160 18/17 A2991 RMK AO2 VIS 2V3 VIS N 3/4 T01780167",
"72295023174","2024-10-07T16:36:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","190,5,N,0015,5","03658,5,M,N","004828,5,N,5","+0189,5","+0167,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"04,5,+00061,5,99,9","07,5,+03658,5,99,9","07,5,+04877,5,99,9","2,99,1,+00061,5,9","3,99,1,+03658,5,9","3,99,1,+04877,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET11410/07/24 08:36:02 SPECI KLAX 071636Z 19003KT 3SM BR SCT002 BKN120 BKN160 19/17 A2992 RMK AO2 VIS 2 RWY24 T01890167",
"72295023174","2024-10-07T16:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0021,5","03658,5,M,N","004828,5,N,5","+0200,5","+0167,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"04,5,+00061,5,99,9","07,5,+03658,5,99,9","07,5,+04877,5,99,9","2,99,1,+00061,5,9","3,99,1,+03658,5,9","3,99,1,+04877,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET12110/07/24 08:53:02 METAR KLAX 071653Z 24004KT 3SM BR SCT002 BKN120 BKN160 20/17 A2992 RMK AO2 VIS 2 RWY24 SLP130 T02000167",
"72295023174","2024-10-07T16:58:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0046,5","03658,5,M,N","002816,5,V,5","+0200,5","+0167,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"04,5,+00061,5,99,9","07,5,+03658,5,99,9","08,5,+04877,5,99,9","2,99,1,+00061,5,9","3,99,1,+03658,5,9","4,99,1,+04877,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET14610/07/24 08:58:02 SPECI KLAX 071658Z 25009KT 1 3/4SM BCFG BR SCT002 BKN120 OVC160 20/17 A2992 RMK AO2 VIS 1V2 1/2 VIS SW-N 1/4 SCT V BKN T02000167",
"72295023174","2024-10-07T17:01:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0041,5","00061,5,M,N","001207,5,V,5","+0194,5","+0167,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,"25,L,9999,9","07,5,+00061,5,99,9","07,5,+03658,5,99,9","08,5,+04877,5,99,9","3,99,1,+00061,5,9","3,99,1,+03658,5,9","4,99,1,+04877,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET15410/07/24 09:01:02 SPECI KLAX 071701Z 25008KT 3/4SM R25L/P6000FT BCFG BR BKN002 BKN120 OVC160 19/17 A2992 RMK AO2 VIS 1/4V1 1/2 VIS E 1 VIS W 1/8 T01940167",
"72295023174","2024-10-07T17:03:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0041,5","00061,5,W,N","000805,5,N,5","+0194,5","+0167,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET11410/07/24 09:03:02 SPECI KLAX 071703Z 25008KT 1/2SM R25L/P6000FT FG VV002 19/17 A2992 RMK AO2 VIS 1/8V3/4 T01940167",
"72295023174","2024-10-07T17:51:00","6","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","270,5,N,0031,5","00061,5,W,N","000402,5,N,5","+0180,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,,"09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,,,,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET11310/07/24 09:51:02 SPECI KLAX 071751Z 27006KT 1/4SM R25L/P6000FT FG VV002 18/16 A2991 RMK AO2 VIS E 1/2 FIBI (DMQ)",
"72295023174","2024-10-07T17:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0036,5","00061,5,W,N","000402,5,N,5","+0183,5","+0161,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,L,9999,9","09,5,+00061,5,99,9",,,"5,99,1,+00061,5,9",,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00061,1,99,9,99,9","060,M,+0200,1","060,N,+0161,1",,,,,,,,,,,"10129,5,10010,5","0,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET13710/07/24 09:53:02 METAR KLAX 071753Z 26007KT 1/4SM R25L/P6000FT FG VV002 18/16 A2991 RMK AO2 SLP129 VIS E 1/2 T01830161 10200 20161 50004",
"72295023174","2024-10-07T17:58:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","260,5,N,0031,5","00122,5,M,N","001609,5,V,5","+0183,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,"25,L,9999,9","07,5,+00122,5,99,9",,,"3,99,1,+00122,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET13310/07/24 09:58:02 SPECI KLAX 071758Z 26006KT 1SM R25L/P6000FT BCFG BR BKN004 18/16 A2991 RMK AO2 VIS 1/2V1 1/2 VIS S-NW 1/2 T01830161",
"72295023174","2024-10-07T18:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","260,1,N,0036,1","00120,1,W,N","000400,1,9,9","+0183,1","+0161,1","10129,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00075,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","09,99,1,99,9,99,9,00075,1,99,9,99,9","120,M,+0200,1","120,N,+0161,1",,,,,,,,,,,"99999,9,99999,9","9,9,004,1,+999,9",,,,,,"41,1",,,,,,,,,,"SYN08672295 31104 92607 10183 20161 30073 40129 50004 741// 91753 333 10200 20161 555 90718=","Q01 100733APOSP "
"72295023174","2024-10-07T18:06:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","260,5,N,0031,5","04267,5,M,N","004023,5,V,5","+0189,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"04,5,+00122,5,99,9","07,5,+04267,5,99,9","07,5,+05486,5,99,9","2,99,1,+00122,5,9","3,99,1,+04267,5,9","3,99,1,+05486,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET14210/07/24 10:06:02 SPECI KLAX 071806Z 26006KT 2 1/2SM BCFG BR SCT004 BKN140 BKN180 19/16 A2991 RMK AO2 VIS 2V3 VIS S-NW 1/2 SCT V BKN T01890161",
"72295023174","2024-10-07T18:13:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,5,N,0026,5","04267,5,M,N","006437,5,N,5","+0189,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"02,5,+00122,5,99,9","07,5,+04267,5,99,9","07,5,+05486,5,99,9","1,99,1,+00122,5,9","3,99,1,+04267,5,9","3,99,1,+05486,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET10210/07/24 10:13:02 SPECI KLAX 071813Z 25005KT 4SM BR FEW004 BKN140 BKN180 19/16 A2991 RMK AO2 T01890161",
"72295023174","2024-10-07T18:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0036,5","04267,5,M,N","009656,5,N,5","+0206,5","+0161,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,"02,5,+00152,5,99,9","07,5,+04267,5,99,9","07,5,+05486,5,99,9","1,99,1,+00152,5,9","3,99,1,+04267,5,9","3,99,1,+05486,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,"05,5",,,,,,,,,,"MET10910/07/24 10:53:02 METAR KLAX 071853Z 25007KT 6SM HZ FEW005 BKN140 BKN180 21/16 A2991 RMK AO2 SLP126 T02060161",
"72295023174","2024-10-07T19:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0041,5","04267,5,M,N","012875,5,N,5","+0206,5","+0161,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,"04,5,+00122,5,99,9","07,5,+04267,5,99,9","07,5,+05486,5,99,9","2,99,1,+00122,5,9","3,99,1,+04267,5,9","3,99,1,+05486,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET12110/07/24 11:53:02 METAR KLAX 071953Z 27008KT 8SM BCFG SCT004 BKN140 BKN180 21/16 A2989 RMK AO2 SLP120 VIS W 1/2 T02060161",
"72295023174","2024-10-07T20:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0041,5","04267,5,M,N","012875,5,N,5","+0200,5","+0161,5","10110,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"31,1",,,,,,,"04,5,+00122,5,99,9","04,5,+02134,5,99,9","07,5,+04267,5,99,9","2,99,1,+00122,5,9","2,99,1,+02134,5,9","3,99,1,+04267,5,9","3,99,1,+05486,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5","8,9,017,9,+999,9",,,,,,,,,,,,,,,,"MET12710/07/24 12:53:02 METAR KLAX 072053Z 27008KT 8SM BCFG SCT004 SCT070 BKN140 20/16 A2986 RMK AO2 SLP110 VIS W 3/4 T02000161 58017",
"72295023174","2024-10-07T21:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","012000,1,9,9","+0200,1","+0161,1","10110,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00150,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00150,1,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","8,1,017,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 31262 62708 10200 20161 30056 40110 58017 92053 555 90721=","Q01 100563APOSP "
"72295023174","2024-10-07T21:44:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","280,5,N,0051,5","00152,5,M,N","002414,5,N,5","+0194,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,"05,5",,,,,,,,,,"MET10510/07/24 13:44:02 SPECI KLAX 072144Z 28010KT 1 1/2SM HZ OVC005 19/16 A2985 RMK AO2 VIS SW-W 1/2 T01940161",
"72295023174","2024-10-07T21:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0046,5","00152,5,M,N","002414,5,N,5","+0194,5","+0161,5","10106,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,"05,5",,,,,,,,,,"MET11210/07/24 13:53:02 METAR KLAX 072153Z 27009KT 1 1/2SM HZ OVC005 19/16 A2985 RMK AO2 SLP106 VIS SW-W 1/2 T01940161",
"72295023174","2024-10-07T22:13:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","260,5,N,0046,5","00152,5,M,N","004023,5,N,5","+0194,5","+0161,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,"MET10510/07/24 14:13:02 SPECI KLAX 072213Z 26009KT 2 1/2SM HZ OVC005 19/16 A2984 RMK AO2 VIS SW-W 1/2 T01940161",
"72295023174","2024-10-07T22:51:00","6","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","260,5,N,0051,5","00152,5,M,N","001609,5,N,5","+0190,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,,,,,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,"MET10110/07/24 14:51:02 SPECI KLAX 072251Z 26010KT 1SM R25L/P6000FT HZ OVC005 19/16 A2984 RMK AO2 FIBI (AR)",
"72295023174","2024-10-07T22:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0051,5","00152,5,M,N","001609,5,N,5","+0189,5","+0161,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,"25,L,9999,9","08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,"MET10810/07/24 14:53:02 METAR KLAX 072253Z 27010KT 1SM R25L/P6000FT HZ OVC005 19/16 A2984 RMK AO2 SLP103 T01890161",
