"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72295023174","2005-12-05T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0172,5","+0089,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+06096,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0167,1",,,,,,,,,"10200,5,10081,5","6,9,013,9,+999,9",,,,,,,,,,,,,"MET12412/05/05 15:51:52 METAR KLAX 052350Z 24008KT 10SM FEW200 SCT250 17/09 A3012 RMK AO2 SLP200 T01720089 10211 20167 56013 (RPA)",
"72295023174","2005-12-06T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0172,1","+0089,1","10200,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0211,1","180,N,+0094,1",,,,,,,,,"99999,9,99999,9","6,1,013,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  06004 72295 32966 42408 10172 20089 30161 40200 56013 92350 333 10211 20094 555 90600;","Q01 101613APOSP "
"72295023174","2005-12-06T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0156,5","+0083,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+06096,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,"MET10512/05/05 16:51:57 METAR KLAX 060050Z 26009KT 10SM FEW200 SCT250 16/08 A3012 RMK AO2 SLP199 T01560083 (LE)","Q01+000000PRSWM1"
"72295023174","2005-12-06T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0172,5","+0000,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,"MET09812/05/05 17:51:50 METAR KLAX 060150Z 27005KT 10SM FEW200 17/00 A3012 RMK AO2 SLP197 T01720000 (LE)","Q01+000000PRSWM1"
"72295023174","2005-12-06T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","340,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0161,5","-0039,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5","5,9,002,9,+999,9",,,,,,,,,,,,,"MET10212/05/05 18:51:51 METAR KLAX 060250Z 34004KT 10SM CLR 16/M04 A3012 RMK AO2 SLP198 T01611039 55002 (LE)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","-0033,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,"MET09612/05/05 19:51:50 METAR KLAX 060350Z 00000KT 10SM CLR 16/M03 A3012 RMK AO2 SLP198 T01561033 (LE)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","-0039,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,"MET09612/05/05 20:51:51 METAR KLAX 060450Z VRB03KT 10SM CLR 14/M04 A3013 RMK AO2 SLP201 T01391039 (LE)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","010,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","-0044,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0133,1",,,,,,,,,"10203,5,10084,5","1,9,003,9,+999,9",,,,,,,,,,,,,"MET11412/05/05 21:51:52 METAR KLAX 060550Z 01006KT 10SM CLR 15/M04 A3013 RMK AO2 SLP200 T01501044 10172 20133 51003 (LE)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","010,1,N,0031,1","22000,1,9,N","016000,1,N,1","+0150,1","-0044,1","10200,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0172,1","240,N,+0094,1",,,,,,,,,"99999,9,99999,9","1,1,003,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  06064 72295 32966 00106 10150 21044 30164 40200 51003 90550 333 10172 20094 555 90606;","Q01 101643APOSP "
"72295023174","2005-12-06T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","050,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0128,5","-0017,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,"MET09512/05/05 22:51:51 METAR KLAX 060650Z 05004KT 9SM CLR 13/M02 A3014 RMK AO2 SLP203 T01281017 (LE)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","-0028,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0083,1",,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,"MET10612/05/05 23:51:51 METAR KLAX 060750Z VRB03KT 10SM CLR 13/M03 A3013 RMK AO2 SLP202 T01331028 402110083 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0211,5","240,N,+0083,5",,,,,,,,,,,"10100,4,10196,4",,,,,,,,,"1,24,00805,240,1410,5","2,24,00626,240,1410,5","3,24,00255,999,9999,5","SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):70 24 HR MAX TEMP TIME (LST):1308 24 HR MIN TEMP (F):47 24 HR MIN TEMP TIME (LST):0604 AVERAGE STATION PRESSURE:29.825 MINIMUM SEA LEVEL PRESSURE:30.11 TIME OF OCCURRENCE:1954 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1410  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1410 AVERAGE WIND SPEED (MPH):5.7  24 HR AVG TEMP (F):59 DEPART FROM NORMAL: 0   HEATING DEGREE DAYS:6   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2005-12-06T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","350,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0139,5","-0039,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5","8,9,003,9,+999,9",,,,,,,,,,,,,"MET10212/06/05 00:51:52 METAR KLAX 060850Z 35006KT 10SM CLR 14/M04 A3012 RMK AO2 SLP197 T01391039 58003 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","-0033,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,"MET09612/06/05 01:53:51 METAR KLAX 060950Z 06003KT 10SM CLR 12/M03 A3012 RMK AO2 SLP197 T01221033 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","360,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0133,5","-0039,5","10194,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,"MET09912/06/05 02:51:51 METAR KLAX 061050Z 36006KT 10SM FEW010 13/M04 A3011 RMK AO2 SLP194 T01331039 (GG)","Q01+000000PRSWM1"
"72295023174","2005-12-06T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0094,5","-0028,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0089,1",,,,,,,,,"10196,5,10077,5","8,9,005,9,+999,9",,,,,,,,,,,,,"MET11412/06/05 03:51:52 METAR KLAX 061150Z 09005KT 10SM CLR 09/M03 A3011 RMK AO2 SLP193 T00941028 10150 20089 58005 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","090,1,N,0026,1","22000,1,9,N","016000,1,N,1","+0094,1","-0028,1","10193,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0089,1","240,M,+0211,1",,,,,,,,,"99999,9,99999,9","8,1,005,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  06124 72295 32966 00905 10094 21028 30157 40193 58005 91150 333 10211 20089 555 90612;","Q01 101573APOSP "
"72295023174","2005-12-06T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","110,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0083,5","-0033,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,"MET09612/06/05 04:51:51 METAR KLAX 061250Z 11005KT 10SM CLR 08/M03 A3012 RMK AO2 SLP197 T00831033 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","-0050,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,"MET09612/06/05 05:51:50 METAR KLAX 061350Z VRB03KT 10SM CLR 11/M05 A3013 RMK AO2 SLP200 T01061050 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","-0061,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5","1,9,009,9,+999,9",,,,,,,,,,,,,"MET10212/06/05 06:51:52 METAR KLAX 061450Z 01003KT 10SM CLR 12/M06 A3013 RMK AO2 SLP202 T01221061 51009 (GG)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-06T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0039,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,"MET10012/06/05 07:51:50 METAR KLAX 061550Z 00000KT 10SM FEW250 12/M04 A3014 RMK AO2 SLP205 T01221039 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","060,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0150,5","-0028,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,"MET10012/06/05 08:53:51 METAR KLAX 061650Z 06004KT 10SM FEW250 15/M03 A3015 RMK AO2 SLP209 T01501028 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0183,5","-0033,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0183,1","999,N,+0061,1",,,,,,,,,"10210,5,10091,5","0,9,006,9,+999,9",,,,,,,,,,,,,"MET11812/06/05 09:51:52 METAR KLAX 061750Z 35003KT 10SM FEW250 18/M03 A3015 RMK AO2 SLP207 T01831033 10183 20061 50006 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","350,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0183,1","-0033,1","10207,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0183,1","240,N,+0061,1",,,,,,,,,"99999,9,99999,9","0,1,006,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  06184 72295 32966 23503 10183 21033 30171 40207 50006 91750 333 10183 20061 555 90618;","Q01 101713APOSP "
"72295023174","2005-12-06T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","320,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0194,5","-0044,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,"MET10012/06/05 10:52:02 METAR KLAX 061850Z 32003KT 10SM FEW250 19/M04 A3013 RMK AO2 SLP202 T01941044 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0206,5","-0050,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,"MET10012/06/05 11:51:51 METAR KLAX 061950Z 00000KT 10SM FEW250 21/M05 A3010 RMK AO2 SLP191 T02061050 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0194,5","+0000,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9","02,5,+07620,5,99,9",,,,,"1,99,1,+05486,5,9","1,99,1,+07620,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10183,5,10064,5","8,9,024,9,+999,9",,,,,,,,,,,,,"MET11212/06/05 12:54:03 METAR KLAX 062050Z 26010KT 10SM FEW180 FEW250 19/00 A3007 RMK AO2 SLP182 T01940000 58024 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","280,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0189,5","+0022,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,"MET09912/06/05 13:51:57 METAR KLAX 062150Z 28009KT 10SM FEW250 19/02 A3006 RMK AO2 SLP178 T01890022 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0189,5","+0011,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,"MET09912/06/05 14:51:50 METAR KLAX 062250Z 26007KT 10SM FEW250 19/01 A3005 RMK AO2 SLP174 T01890011 (RPA)","Q01+000000PRSWM1"
"72295023174","2005-12-06T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0167,5","+0094,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0167,1",,,,,,,,,"10176,5,10057,5","6,9,010,9,+999,9",,,,,,,,,,,,,"MET11712/06/05 15:51:53 METAR KLAX 062350Z 25008KT 10SM FEW250 17/09 A3005 RMK AO2 SLP174 T01670094 10217 20167 56010 (BLB)","Q01+000903ATOD  "
"72295023174","2005-12-07T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0167,1","+0094,1","10174,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0217,1","180,N,+0089,1",,,,,,,,,"99999,9,99999,9","6,1,010,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  07004 72295 32966 22508 10167 20094 30137 40174 56010 92350 333 10217 20089 555 90700;","Q01 101373APOSP "
"72295023174","2005-12-07T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0144,5","+0128,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,"MET09912/06/05 16:51:56 METAR KLAX 070050Z 25006KT 10SM FEW200 14/13 A3004 RMK AO2 SLP173 T01440128 (BLB)","Q01+000000PRSWM1"
"72295023174","2005-12-07T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0139,5","+0128,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,"MET09612/06/05 17:51:51 METAR KLAX 070150Z 24008KT 10SM CLR 14/13 A3004 RMK AO2 SLP171 T01390128 (BLB)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-07T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0133,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5","5,9,004,9,+999,9",,,,,,,,,,,,,"MET10212/06/05 18:51:51 METAR KLAX 070250Z VRB03KT 10SM CLR 14/13 A3004 RMK AO2 SLP170 T01440133 55004 (BLB)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-07T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","+0128,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,"MET09612/06/05 19:51:51 METAR KLAX 070350Z 00000KT 10SM CLR 13/13 A3004 RMK AO2 SLP172 T01330128 (BLB)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
"72295023174","2005-12-07T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","+0111,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,"MET09612/06/05 20:51:50 METAR KLAX 070450Z 00000KT 10SM CLR 13/11 A3004 RMK AO2 SLP172 T01330111 (BLB)","Q01+000000PRSWM1Q02    099SCCGD1P01    003SCCGA1"
