"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2007-09-28T05:16:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0036,5","00366,5,M,N","012875,5,N,5","+0180,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","07,5,+00366,5,99,9",,,,"1,99,1,+00244,5,9","3,99,1,+00366,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET08809/27/07 21:17:51 SPECI KLAX 280516Z 24007KT 8SM FEW008 BKN012 18/15 A2991 RMK AO2 (BLB)",
"72295023174","2007-09-28T05:34:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0180,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","04,5,+00366,5,99,9","04,5,+05486,5,99,9",,,"1,99,1,+00244,5,9","2,99,1,+00366,5,9","2,99,1,+05486,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET09509/27/07 21:36:12 SPECI KLAX 280534Z 24004KT 8SM FEW008 SCT012 SCT180 18/15 A2991 RMK AO2 (BLB)",
"72295023174","2007-09-28T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","05486,5,M,N","012875,5,N,5","+0183,5","+0150,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9","04,5,+00366,5,99,9","07,5,+05486,5,99,9",,,"1,99,1,+00244,5,9","2,99,1,+00366,5,9","3,99,1,+05486,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0189,1","999,N,+0178,1",,,,,,,,,,,"10129,5,10010,5","1,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET13009/27/07 21:51:54 METAR KLAX 280550Z 24004KT 8SM FEW008 SCT012 BKN180 18/15 A2991 RMK AO2 SLP126 T01830150 10189 20178 51010 (BLB)",
"72295023174","2007-09-28T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0021,1","99999,9,9,N","012000,1,N,1","+0183,1","+0150,1","10126,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00250,1,99,9,99,9","240,M,+0206,1","240,N,+0172,1",,,,,,,,,,,"99999,9,99999,9","1,1,010,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28064 72295 32362 62404 10183 20150 30073 40126 51010 90550 333 10206 20172 555 92806;","Q01 100733APOSP "
"72295023174","2007-09-28T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00366,5,M,N","012875,5,N,5","+0183,5","+0150,5","10123,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00366,5,99,9",,,,,"3,99,1,+00366,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,,"MET09809/27/07 22:51:51 METAR KLAX 280650Z 00000KT 8SM BKN012 18/15 A2990 RMK AO2 SLP123 T01830150 (RPA)",
"72295023174","2007-09-28T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0021,5","00366,5,M,N","012875,5,N,5","+0183,5","+0150,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00366,5,99,9",,,,,"3,99,1,+00366,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,,"MET10809/27/07 23:51:52 METAR KLAX 280750Z 22004KT 8SM BKN012 18/15 A2990 RMK AO2 SLP124 T01830150 402110172 (RPA)",
"72295023174","2007-09-28T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,,"01,5,24,5","08,5,24,5",,,,,,,,,,,,,"240,M,+0211,5","240,N,+0172,5",,,,,,,,,"024,W,+0167,D,4","024,D,+0150,D,4",,,"10014,4,10132,4","10015,4,10112,4",,,,,,,,,"1,24,01431,260,1501,5","2,24,00894,250,1449,5","3,24,00317,999,9999,5","024,X,087,D,4","024,N,068,D,4","024,M,080,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):1,8  24 HR MAX TEMP (F):70 24 HR MAX TEMP TIME (LST):1347 24 HR MIN TEMP (F):63 24 HR MIN TEMP TIME (LST):0444 AVERAGE STATION PRESSURE:29.575 MINIMUM SEA LEVEL PRESSURE:29.86 TIME OF OCCURRENCE:1806 PEAK WIND SPEED (MPH):32  PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1501  FASTEST 2MIN SPEED (MPH):20 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1449 AVERAGE WIND SPEED (MPH):7.1  24 HR AVG TEMP (F):67 DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:2   LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):63 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2007-09-28T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","00427,5,M,N","016093,5,N,5","+0183,5","+0150,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00427,5,99,9","08,5,+00640,5,99,9",,,,"3,99,1,+00427,5,9","4,99,1,+00640,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","5,9,001,9,+999,9",,,,,,,,,"0088,5",,,,,,,,"MET11509/28/07 00:51:53 METAR KLAX 280850Z 24007G17KT 10SM BKN014 OVC021 18/15 A2991 RMK AO2 SLP125 T01830150 55001 (RPA)",
"72295023174","2007-09-28T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00427,5,M,N","012875,5,N,5","+0183,5","+0144,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00427,5,99,9","08,5,+00671,5,99,9",,,,"3,99,1,+00427,5,9","4,99,1,+00671,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,,"MET10509/28/07 01:51:52 METAR KLAX 280950Z 00000KT 8SM BKN014 OVC022 18/14 A2990 RMK AO2 SLP121 T01830144 (RPA)",
"72295023174","2007-09-28T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0026,5","00427,5,M,N","016093,5,N,5","+0178,5","+0139,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00427,5,99,9","08,5,+00732,5,99,9",,,,"3,99,1,+00427,5,9","4,99,1,+00732,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,,"MET10609/28/07 02:51:53 METAR KLAX 281050Z 23005KT 10SM BKN014 OVC024 18/14 A2989 RMK AO2 SLP120 T01780139 (RPA)",
"72295023174","2007-09-28T11:09:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0026,5","00762,5,M,N","016093,5,N,5","+0180,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00427,5,99,9","07,5,+00762,5,99,9",,,,"2,99,1,+00427,5,9","3,99,1,+00762,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,,"MET08909/28/07 03:10:52 SPECI KLAX 281109Z VRB05KT 10SM SCT014 BKN025 18/14 A2989 RMK AO2 (RPA)",
"72295023174","2007-09-28T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","210,5,N,0015,5","00853,5,M,N","016093,5,N,5","+0178,5","+0133,5","10119,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","07,5,+00853,5,99,9",,,,"1,99,1,+00366,5,9","3,99,1,+00853,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0189,1","999,N,+0178,1",,,,,,,,,,,"10122,5,10004,5","6,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET12409/28/07 03:51:53 METAR KLAX 281150Z 21003KT 10SM FEW012 BKN028 18/13 A2989 RMK AO2 SLP119 T01780133 10189 20178 56006 (RPA)",
"72295023174","2007-09-28T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","210,1,N,0015,1","99999,9,9,N","016000,1,N,1","+0178,1","+0133,1","10119,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0178,1","240,M,+0211,1",,,,,,,,,,,"99999,9,99999,9","6,1,006,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28124 72295 32466 62103 10178 20133 30066 40119 56006 91150 333 10211 20178 555 92812;","Q01 100663APOSP "
"72295023174","2007-09-28T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","00610,5,M,N","016093,5,N,5","+0178,5","+0128,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,,,"4,99,1,+00610,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,,"MET09909/28/07 04:51:53 METAR KLAX 281250Z 24007KT 10SM OVC020 18/13 A2990 RMK AO2 SLP124 T01780128 (RPA)",
"72295023174","2007-09-28T13:50:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0015,5","00610,5,M,N","016093,5,N,5","+0172,5","+0128,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00610,5,99,9","08,5,+00945,5,99,9",,,,"3,99,1,+00610,5,9","4,99,1,+00945,5,9",,,,,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET10609/28/07 05:51:52 METAR KLAX 281350Z 22003KT 10SM BKN020 OVC031 17/13 A2991 RMK AO2 SLP125 T01720128 (RPA)",
"72295023174","2007-09-28T14:05:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","210,5,N,0015,5","01006,5,M,N","016093,5,N,5","+0180,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9","08,5,+01006,5,99,9",,,,"2,99,1,+00610,5,9","4,99,1,+01006,5,9",,,,,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET09909/28/07 06:06:52 SPECI KLAX 281405Z 21003KT 10SM SCT020 OVC033 18/13 A2991 RMK AO2 SCT V BKN (DMQ)",
"72295023174","2007-09-28T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0031,5","01006,5,M,N","016093,5,N,5","+0178,5","+0128,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9","08,5,+01006,5,99,9",,,,"2,99,1,+00610,5,9","4,99,1,+01006,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5","2,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET12209/28/07 06:52:00 METAR KLAX 281450Z 24006KT 10SM SCT020 OVC033 18/13 A2992 RMK AO2 SLP130 SCT V BKN T01780128 52009 (DMQ)",
"72295023174","2007-09-28T15:17:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","230,5,N,0036,5","00610,5,M,N","016093,5,N,5","+0180,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,,,"4,99,1,+00610,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET08209/28/07 07:18:51 SPECI KLAX 281517Z 23007KT 10SM OVC020 18/13 A2992 RMK AO2 (DMQ)",
"72295023174","2007-09-28T15:44:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","230,5,N,0036,5","01006,5,M,N","016093,5,N,5","+0180,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00671,5,99,9","08,5,+01006,5,99,9",,,,"1,99,1,+00671,5,9","4,99,1,+01006,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET08909/28/07 07:45:52 SPECI KLAX 281544Z 23007KT 10SM FEW022 OVC033 18/13 A2993 RMK AO2 (DMQ)",
"72295023174","2007-09-28T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","01006,5,M,N","016093,5,N,5","+0178,5","+0128,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9","08,5,+01006,5,99,9",,,,"1,99,1,+00762,5,9","4,99,1,+01006,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET10609/28/07 07:51:52 METAR KLAX 281550Z 25006KT 10SM FEW025 OVC033 18/13 A2993 RMK AO2 SLP134 T01780128 (DMQ)",
"72295023174","2007-09-28T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","00914,5,M,N","016093,5,N,5","+0178,5","+0122,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00701,5,99,9","07,5,+00914,5,99,9","07,5,+01067,5,99,9",,,"2,99,1,+00701,5,9","3,99,1,+00914,5,9","3,99,1,+01067,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,,"MET11309/28/07 08:51:53 METAR KLAX 281650Z 24007KT 10SM SCT023 BKN030 BKN035 18/12 A2994 RMK AO2 SLP136 T01780122 (DMQ)",
"72295023174","2007-09-28T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","00914,5,M,N","016093,5,N,5","+0178,5","+0122,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00701,5,99,9","08,5,+00914,5,99,9",,,,"2,99,1,+00701,5,9","4,99,1,+00914,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0178,1","999,N,+0172,1",,,,,,,,,,,"10135,5,10017,5","0,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET12409/28/07 09:51:53 METAR KLAX 281750Z 24007KT 10SM SCT023 OVC030 18/12 A2993 RMK AO2 SLP134 T01780122 10178 20172 50005 (DMQ)",
"72295023174","2007-09-28T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0036,1","99999,9,9,N","016000,1,N,1","+0178,1","+0122,1","10134,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9","120,M,+0189,1","240,N,+0172,1",,,,,,,,,,,"99999,9,99999,9","0,1,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28184 72295 32566 82407 10178 20122 30080 40134 50005 91750 333 10189 20172 555 92818;","Q01 100803APOSP "
"72295023174","2007-09-28T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0036,5","01097,5,M,N","016093,5,N,5","+0189,5","+0122,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00762,5,99,9","08,5,+01097,5,99,9",,,,"2,99,1,+00762,5,9","4,99,1,+01097,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET10609/28/07 10:51:52 METAR KLAX 281850Z 22007KT 10SM SCT025 OVC036 19/12 A2992 RMK AO2 SLP130 T01890122 (DMQ)",
"72295023174","2007-09-28T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","00914,5,M,N","016093,5,N,5","+0183,5","+0122,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00762,5,99,9","08,5,+00914,5,99,9",,,,"2,99,1,+00762,5,9","4,99,1,+00914,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET11609/28/07 11:51:52 METAR KLAX 281950Z 24008KT 10SM SCT025 OVC030 18/12 A2991 RMK AO2 SLP126 SCT V BKN T01830122 (DMQ)",
"72295023174","2007-09-28T20:33:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0041,5","00701,5,M,N","016093,5,N,5","+0190,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00701,5,99,9","07,5,+01128,5,99,9",,,,"3,99,1,+00701,5,9","3,99,1,+01128,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,,"MET10209/28/07 12:34:52 SPECI KLAX 282033Z 24008KT 10SM BKN023 BKN037 19/13 A2989 RMK AO2 BKN023 V SCT (DMQ)",
"72295023174","2007-09-28T20:48:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","200,5,N,0036,5","01128,5,M,N","016093,5,N,5","+0190,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00701,5,99,9","07,5,+01128,5,99,9",,,,"2,99,1,+00701,5,9","3,99,1,+01128,5,9",,,,,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,,"MET12109/28/07 12:49:21 SPECI KLAX 282048Z 20007KT 10SM SCT023 BKN037 19/13 A2988 RMK AO2 CIG 025 RWY24 BKN023 V SCT FIBI (DMQ)",
"72295023174","2007-09-28T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","200,5,N,0031,5","00701,5,M,N","016093,5,N,5","+0189,5","+0122,5","10117,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00701,5,99,9","07,5,+01128,5,99,9",,,,"3,99,1,+00701,5,9","3,99,1,+01128,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5","8,9,017,9,+999,9",,,,,,,,,,,,,,,,,"MET12509/28/07 12:52:04 METAR KLAX 282050Z 20006KT 10SM BKN023 BKN037 19/12 A2988 RMK AO2 SLP117 BKN023 V SCT T01890122 58017 (DMQ)",
"72295023174","2007-09-28T21:23:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0031,5","01311,5,M,N","016093,5,N,5","+0200,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01067,5,99,9","07,5,+01311,5,99,9",,,,"2,99,1,+01067,5,9","3,99,1,+01311,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,,"MET08909/28/07 13:25:02 SPECI KLAX 282123Z VRB06KT 10SM SCT035 BKN043 20/13 A2987 RMK AO2 (DMQ)",
"72295023174","2007-09-28T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0041,5","01311,5,M,N","016093,5,N,5","+0200,5","+0128,5","10111,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01067,5,99,9","07,5,+01311,5,99,9",,,,"2,99,1,+01067,5,9","3,99,1,+01311,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,,,"MET10609/28/07 13:51:58 METAR KLAX 282150Z 23008KT 10SM SCT035 BKN043 20/13 A2986 RMK AO2 SLP111 T02000128 (DMQ)",
"72295023174","2007-09-28T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0051,5","01219,5,M,N","016093,5,N,5","+0200,5","+0128,5","10107,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","04,5,+01036,5,99,9","07,5,+01219,5,99,9",,,"1,99,1,+00457,5,9","2,99,1,+01036,5,9","3,99,1,+01219,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,,"MET11309/28/07 14:51:53 METAR KLAX 282250Z 24010KT 10SM FEW015 SCT034 BKN040 20/13 A2985 RMK AO2 SLP107 T02000128 (BLB)",
"72295023174","2007-09-28T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0194,5","+0122,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","04,5,+01097,5,99,9","04,5,+01676,5,99,9",,,"1,99,1,+00457,5,9","2,99,1,+01097,5,9","2,99,1,+01676,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0206,1","999,N,+0178,1",,,,,,,,,,,"10105,5,09987,5","6,9,016,9,+999,9",,,,,,,,,,,,,,,,,"MET13109/28/07 15:51:53 METAR KLAX 282350Z 23008KT 10SM FEW015 SCT036 SCT055 19/12 A2984 RMK AO2 SLP101 T01940122 10206 20178 56016 (BLB)",
"72295023174","2007-09-29T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","230,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0194,1","+0122,1","10101,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0206,1","180,N,+0178,1",,,,,,,,,,,"99999,9,99999,9","6,1,016,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  29004 72295 32466 42308 10194 20122 30049 40101 56016 92350 333 10206 20178 555 92900;","Q01 100493APOSP "
"72295023174","2007-09-29T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0194,5","+0128,5","10100,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","04,5,+00914,5,99,9","04,5,+01524,5,99,9",,,"1,99,1,+00457,5,9","2,99,1,+00914,5,9","2,99,1,+01524,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,,,"MET11309/28/07 16:51:57 METAR KLAX 290050Z 25008KT 10SM FEW015 SCT030 SCT050 19/13 A2983 RMK AO2 SLP100 T01940128 (BLB)",
